source_word,target_word,confidence_score
won,mhiu'ru-mhielma,2.561156716294362e-43
wandering,meti,2.561156716294362e-43
Thyatira-as,hota,2.561156716294362e-43
Satan'-to,hota,2.561156716294362e-43
abominations,kulau,2.561156716294362e-43
impurities,kulau,2.561156716294362e-43
mother-only,mar,2.561156716294362e-43
decorate,mere,2.750159744069576e-43
remorse,namkek,2.750159744069576e-43
narrative,Topilsu,2.750159744069576e-43
tiles,rehia,2.750159744069576e-43
plowing,hota,2.750159744069576e-43
Levites,in,2.750159744069576e-43
heaven-not,hota,2.750159744069576e-43
suspense,rma,2.750159744069576e-43
cared,mere,2.750159744069576e-43
discord,re,2.750159744069576e-43
provision,hota,2.750159744069576e-43
debater,katu,2.750159744069576e-43
invites,maka,2.750159744069576e-43
inclined,maka,2.750159744069576e-43
excessively,rehia,2.750159744069576e-43
injuries,kropna-krieutu,2.750159744069576e-43
manifold,hota,2.750159744069576e-43
results,mormiorni,2.750159744069576e-43
predicted,hota,2.750159744069576e-43
earth-so,edonna,2.750159744069576e-43
exchanging,ka'olu-kala,2.750159744069576e-43
mischief,hota,2.750159744069576e-43
sultry,o'tani,2.750159744069576e-43
knife,rhapil,2.750159744069576e-43
available,rhapil,2.750159744069576e-43
formalizing,ra'olu,2.7507098310252313e-43
flavor,niana,2.9625755218501495e-43
Gergesenes,maka,2.9625755218501495e-43
Move,pesiay,2.9625755218501495e-43
wonderful,maka,2.9625755218501495e-43
seizes,niana,2.9625755218501495e-43
rigid,niana,2.9625755218501495e-43
seasoned,kla,2.9625755218501495e-43
Timaeus,maka,2.9625755218501495e-43
Bartimaeus,maka,2.9625755218501495e-43
load,mere,2.9625755218501495e-43
consist,niana,2.9625755218501495e-43
capital,hota,2.9625755218501495e-43
containing,watu,2.9625755218501495e-43
lanterns,maka,2.9625755218501495e-43
foretold,rma,2.9625755218501495e-43
Ethiopians,Riy,2.9625755218501495e-43
rains,nohora-mat,2.9625755218501495e-43
fruitful,nohora-mat,2.9625755218501495e-43
pollution,hota,2.9625755218501495e-43
unceasingly,Id,2.9625755218501495e-43
assist,entiy,2.9625755218501495e-43
collections,maka,2.9625755218501495e-43
unequally,nler,2.9625755218501495e-43
yoked,nler,2.9625755218501495e-43
sphere,hota,2.9625755218501495e-43
Father-,maka,2.9625755218501495e-43
annul,ulga,2.9625755218501495e-43
reception,ha,2.9625755218501495e-43
renew,niana,2.9625755218501495e-43
rewarder,pesiay,2.9625755218501495e-43
clusters,nhaun,2.9625755218501495e-43
courier,niana,2.9625755218501495e-43
bred,niana,2.9625755218501495e-43
scriptures,Yehudi,2.9625755218501495e-43
Words,maka,2.9625755218501495e-43
knock,nhiari,3.00704839726534e-43
Walking,maka,3.2025872499550756e-43
pours,Emkade,3.2025872499550756e-43
Sleep,maka,3.2025872499550756e-43
Soldiers,ratian,3.2025872499550756e-43
uninhabited,Riy,3.2025872499550756e-43
jostle,tawnu,3.2025872499550756e-43
Ninevites,hota,3.2025872499550756e-43
rises,hota,3.2025872499550756e-43
collect,to,3.2025872499550756e-43
imploring,miamni,3.2025872499550756e-43
Separate,Nakot,3.2025872499550756e-43
rightly,ma'ta,3.2025872499550756e-43
treasuring,hota,3.2025872499550756e-43
demonstrate,hota,3.2025872499550756e-43
justifier,hota,3.2025872499550756e-43
tidings,emeknekama,3.2025872499550756e-43
childbearing,hota,3.2025872499550756e-43
cunningly,hota,3.2025872499550756e-43
Fallen,maka,3.2025872499550756e-43
unwalled,wotellu,3.2025872499550756e-43
injured,kaltieri,3.474876708239255e-43
seeing-and,kaltieri,3.474876708239255e-43
miserably,hota,3.474876708239255e-43
lease,hota,3.474876708239255e-43
slothful,awokwiok,3.474876708239255e-43
JESUS,rpasna,3.474876708239255e-43
consultation,ror,3.474876708239255e-43
Tiberius,Abilene,3.474876708239255e-43
Ituraea,Abilene,3.474876708239255e-43
Trachonitis,Abilene,3.474876708239255e-43
Lysanias,Abilene,3.474876708239255e-43
fan,hota,3.474876708239255e-43
observation,Nalharia,3.474876708239255e-43
dealings,rora,3.474876708239255e-43
Libertines,maka,3.474876708239255e-43
Cyrenians,maka,3.474876708239255e-43
Alexandrians,maka,3.474876708239255e-43
cell,Mtatande,3.474876708239255e-43
exorcists,maka,3.474876708239255e-43
foresight,maka,3.474876708239255e-43
Illyricum,aghi,3.474876708239255e-43
portrayed,rehia,3.474876708239255e-43
double-tongued,Emkade,3.474876708239255e-43
addicted,Emkade,3.474876708239255e-43
ill-treated-,watu,3.474876708239255e-43
lightly,wniatutnu-wniaye'eni,3.474876708239255e-43
deals,kropna-krieutu,3.474876708239255e-43
allegiance,Uplerlawna,3.474876708239255e-43
adulteresses,niana,3.474876708239255e-43
dog,maka,3.474876708239255e-43
leopard,wamueheni,3.474876708239255e-43
sixty-six,katu,3.474876708239255e-43
Bigthan,woru,3.474876708239255e-43
steel,watu,3.474876708239255e-43
reasons,miy,3.4804409611877926e-43
accounting,otna-ara,3.703058125752846e-43
Yesus,rma,3.785806714326607e-43
fork,hota,3.785806714326607e-43
deeply,mitlino,3.785806714326607e-43
saltiness,niana,3.785806714326607e-43
doorkeeper,nhopal,3.785806714326607e-43
attacks,hota,3.785806714326607e-43
trusted,hota,3.785806714326607e-43
recline,hota,3.785806714326607e-43
disobeys,hota,3.785806714326607e-43
follows,hota,3.785806714326607e-43
Encouragement,Emkade,3.785806714326607e-43
confounded,edonna,3.785806714326607e-43
Manaen,maka,3.785806714326607e-43
cunning,edonna,3.785806714326607e-43
Receiving,Berea,3.785806714326607e-43
ended,hota,3.785806714326607e-43
orator,wolima,3.785806714326607e-43
weakened,hota,3.785806714326607e-43
worn,hota,3.785806714326607e-43
deadness,hota,3.785806714326607e-43
tutors,nmeh,3.785806714326607e-43
urgency,hota,3.785806714326607e-43
warmly,wamueheni,3.785806714326607e-43
temporal,mere,3.785806714326607e-43
ambassadors,Emeknekama,3.785806714326607e-43
entreating,Emeknekama,3.785806714326607e-43
masquerade,hota,3.785806714326607e-43
assigned,hota,3.785806714326607e-43
sudden,maka,3.785806714326607e-43
itching,hota,3.785806714326607e-43
paper,mere,3.785806714326607e-43
similar,walli-walli,3.785806714326607e-43
MYSTERY,meni-meni,3.785806714326607e-43
EARTH,meni-meni,3.785806714326607e-43
silk,hota,3.785806714326607e-43
ivory,hota,3.785806714326607e-43
illuminate,edonna,3.785806714326607e-43
fare,pede,3.785806714326607e-43
that-is,rma,3.785806714326607e-43
sprouts,hota,3.785806714326607e-43
reproof,ra,3.797181187648717e-43
directly,rhar,4.142746603842061e-43
resting,maka,4.142746603842061e-43
priced,maka,4.142746603842061e-43
ridiculed,honona,4.142746603842061e-43
bathe,maka,4.142746603842061e-43
Multitudes,Nla'awa,4.142746603842061e-43
usually,Nla'awa,4.142746603842061e-43
traced,hota,4.142746603842061e-43
cellar,namkek,4.142746603842061e-43
manure,rhi,4.142746603842061e-43
headlong,maka,4.142746603842061e-43
Straight,Mutian,4.142746603842061e-43
havoc,Riy,4.142746603842061e-43
straps,hairi,4.142746603842061e-43
spears,o'tani,4.142746603842061e-43
physically,hota,4.142746603842061e-43
fullest,hota,4.142746603842061e-43
mode,hota,4.142746603842061e-43
distraction,mere,4.142746603842061e-43
brothers-you,romni,4.142746603842061e-43
saints-,romni,4.142746603842061e-43
Ruler,Maimiaini,4.142746603842061e-43
Anyone,hota,4.142746603842061e-43
excess,maka,4.142746603842061e-43
torch,wotellu,4.142746603842061e-43
uncover,tawnu,4.142746603842061e-43
dignity,edonna,4.142746603842061e-43
attended,edonna,4.142746603842061e-43
relent,Twakwak,4.242526645604342e-43
Marsena,maka,4.335162082227181e-43
misdeeds,maka,4.554696956967071e-43
accustomed,niana,4.554696956967071e-43
THIS,o'tani,4.554696956967071e-43
IS,o'tani,4.554696956967071e-43
short-lived,edonna,4.554696956967071e-43
knows-not,hota,4.554696956967071e-43
hedges,rma,4.554696956967071e-43
hurry,hota,4.554696956967071e-43
earned,edonna,4.554696956967071e-43
Dividing,undi,4.554696956967071e-43
twenty-five,edonna,4.554696956967071e-43
seam,rima-rima,4.554696956967071e-43
regarded,watu,4.554696956967071e-43
uplifted,maka,4.554696956967071e-43
reinforce,rhi,4.554696956967071e-43
bars,rhi,4.554696956967071e-43
bay,mere,4.554696956967071e-43
hostile,hota,4.554696956967071e-43
promiscuity,namkek,4.554696956967071e-43
excepted,hota,4.554696956967071e-43
circumcised-,Kalwieda-Paitiot,4.554696956967071e-43
disorderly,maka,4.554696956967071e-43
Gideon,hota,4.554696956967071e-43
prophets-,hota,4.554696956967071e-43
fatherless,itsima-tre,4.554696956967071e-43
unstained,itsima-tre,4.554696956967071e-43
Jezebel,nabi,4.554696956967071e-43
bridles,nwawuau,4.554696956967071e-43
sashes,maka,4.554696956967071e-43
martyrs,mutnu-rahanu,4.554696956967071e-43
craftsman,i-hepru,4.554696956967071e-43
craft,i-hepru,4.554696956967071e-43
Shethar,maka,4.554696956967071e-43
rode,rpaikia,4.554696956967071e-43
hastened,rpaikia,4.554696956967071e-43
flags,hota,4.554696956967071e-43
cymbal,kayetin,4.557430595150723e-43
minstrels,Preheni-mkaini,4.568838425484929e-43
powerful/kings,Maktorna,4.6041542728841055e-43
grab,hota,5.0342220145188245e-43
legion,maka,5.0342220145188245e-43
Whomever,hota,5.0342220145188245e-43
valuable,edonna,5.0342220145188245e-43
Defend,maka,5.0342220145188245e-43
people-for,maka,5.0342220145188245e-43
observing,maka,5.0342220145188245e-43
glorifies,hota,5.0342220145188245e-43
Sent,namkek,5.0342220145188245e-43
climbs,Mitlin,5.0342220145188245e-43
punish,edonna,5.0342220145188245e-43
occurring,namkek,5.0342220145188245e-43
Alexandrian,katu,5.0342220145188245e-43
eloquent,katu,5.0342220145188245e-43
mob,aghi,5.0342220145188245e-43
reproached,maka,5.0342220145188245e-43
heathen,u-ktowar,5.0342220145188245e-43
ago-whether,Riy,5.0342220145188245e-43
quarrelsome,mere,5.0342220145188245e-43
Crescens,napal,5.0342220145188245e-43
Dalmatia,napal,5.0342220145188245e-43
sprung,Nwatiawua,5.0342220145188245e-43
selling,maka,5.0342220145188245e-43
relented,maka,5.0342220145188245e-43
disaster,maka,5.0342220145188245e-43
blow,rten,5.044804988983324e-43
binds,karuri-kalai,5.134379500284032e-43
confined,ratiak,5.538695472451068e-43
collected,maka,5.596038847235134e-43
Unbelieving,pesiay,5.596038847235134e-43
quenched-,do,5.596038847235134e-43
indebted,hota,5.596038847235134e-43
wash.,maka,5.596038847235134e-43
consoling,maka,5.596038847235134e-43
Ephraim,mutlialawna,5.596038847235134e-43
Kidron,maka,5.596038847235134e-43
spreads,ha,5.596038847235134e-43
Sergius,katu,5.596038847235134e-43
Paulus,katu,5.596038847235134e-43
ordering,ratian,5.596038847235134e-43
Cnidus,rehia,5.596038847235134e-43
Hoisting,rtet,5.596038847235134e-43
foresail,rtet,5.596038847235134e-43
reprobate,reiniande,5.596038847235134e-43
faithfulness,hota,5.596038847235134e-43
counts,Emkade,5.596038847235134e-43
partook,hota,5.596038847235134e-43
yearns,maka,5.596038847235134e-43
Around,tiutulu,5.596038847235134e-43
participation,hota,5.596038847235134e-43
Jeconiah,ntoran,5.596038847235134e-43
Bigthana,maka,5.596038847235134e-43
Yerusalem,hota,6.25861552645504e-43
charitable,hota,6.25861552645504e-43
directing,Nakot,6.25861552645504e-43
stoop,maka,6.25861552645504e-43
conveniently,re,6.25861552645504e-43
unfaithful,maka,6.25861552645504e-43
gulf,maka,6.25861552645504e-43
fixed,maka,6.25861552645504e-43
luxurious,emeka,6.25861552645504e-43
illegal,edonna,6.25861552645504e-43
Cast,niana,6.25861552645504e-43
fifty-three,edonna,6.25861552645504e-43
poets,katu,6.25861552645504e-43
Divine,watu,6.25861552645504e-43
Nature,watu,6.25861552645504e-43
art,watu,6.25861552645504e-43
arranged,hota,6.25861552645504e-43
Assassins,hairi,6.25861552645504e-43
Adriatic,niana,6.25861552645504e-43
Hermas,honona,6.25861552645504e-43
interpreter,katu,6.25861552645504e-43
preeminence,maka,6.25861552645504e-43
preserve,hota,6.25861552645504e-43
incapable,niana,6.25861552645504e-43
signifies,hota,6.25861552645504e-43
sash,ha,6.25861552645504e-43
Morning,honona,6.25861552645504e-43
Star,honona,6.25861552645504e-43
compulsory,Mhioi-mtan,6.25861552645504e-43
officials,Mhioi-mtan,6.25861552645504e-43
scorned,hota,6.25861552645504e-43
discomfort,a-plahwa,6.25861552645504e-43
seducing,yawirnu-yawewalli,6.8104554583772e-43
containers,honona,7.048106496860432e-43
foal,to,7.048106496860432e-43
lima,dewade,7.048106496860432e-43
coming-whether,Emkade,7.048106496860432e-43
gorgeously,maka,7.048106496860432e-43
delicately,maka,7.048106496860432e-43
launched,la'awa,7.048106496860432e-43
staffs,Nakot,7.048106496860432e-43
disturbances,hota,7.048106496860432e-43
Sychar,edonna,7.048106496860432e-43
convicts,niana,7.048106496860432e-43
sheath,kropna-krieutu,7.048106496860432e-43
Gate,maka,7.048106496860432e-43
forced,niana,7.048106496860432e-43
abandon,niana,7.048106496860432e-43
attempt,watu,7.048106496860432e-43
Sopater,Berea,7.048106496860432e-43
hastening,hota,7.048106496860432e-43
refresh,dioinia,7.048106496860432e-43
abhor,mere,7.048106496860432e-43
descendant,hota,7.048106496860432e-43
twenty-three,ha,7.048106496860432e-43
Fightings,namtiernu,7.048106496860432e-43
insubordinate,mere,7.048106496860432e-43
manslayers,mere,7.048106496860432e-43
universe,Emkade,7.048106496860432e-43
framed,Emkade,7.048106496860432e-43
Confess,maka,7.048106496860432e-43
Fire,rma,7.048106496860432e-43
rides,maka,7.048106496860432e-43
vowed,hota,7.048106496860432e-43
shape,maka,7.048106496860432e-43
me-he,hota,7.997739975804982e-43
AM,edonna,7.997739975804982e-43
Malchus,tlinni,7.997739975804982e-43
inquiry,namkek,7.997739975804982e-43
Dionysius,rpesiaya,7.997739975804982e-43
handkerchiefs,ha,7.997739975804982e-43
guarding,rwen,7.997739975804982e-43
stupor,ha,7.997739975804982e-43
immoralities,muanke,7.997739975804982e-43
permitted,hota,7.997739975804982e-43
intercessions,wamuehemi,7.997739975804982e-43
givings,wamuehemi,7.997739975804982e-43
participant,rhi,7.997739975804982e-43
Withdraw,hota,7.997739975804982e-43
Linus,Emkade,7.997739975804982e-43
Claudia,Emkade,7.997739975804982e-43
main,onni,7.997739975804982e-43
disregarded,maka,7.997739975804982e-43
meddler,kropna-krieutu,7.997739975804982e-43
transparent,woru,7.997739975804982e-43
booth,namtatna,7.997739975804982e-43
phrase,Entutga,8.211692052384782e-43
located,maka,9.150961893583206e-43
gall,nmolu,9.150961893583206e-43
lama,Eloi,9.150961893583206e-43
sews,kokanan,9.150961893583206e-43
mats,kanin,9.150961893583206e-43
Anna,mere,9.150961893583206e-43
Phanuel,mere,9.150961893583206e-43
virginity,mere,9.150961893583206e-43
delays,hota,9.150961893583206e-43
menservants,hota,9.150961893583206e-43
maidservants,hota,9.150961893583206e-43
disregard,hawni-a'nani,9.150961893583206e-43
cave,maka,9.150961893583206e-43
generously,romni,9.150961893583206e-43
withstood,npesiaya,9.150961893583206e-43
Amphipolis,rhi,9.150961893583206e-43
united,hota,9.150961893583206e-43
unpresentable,maka,9.150961893583206e-43
workman,hota,9.150961893583206e-43
Truth,hota,9.150961893583206e-43
howl,hota,9.150961893583206e-43
Seal,mere,9.150961893583206e-43
job,leli,9.150961893583206e-43
towards,la'awa,9.150961893583206e-43
Refresh,alier,1.0107310751076149e-42
Opening,likit,1.0567243691409198e-42
Musa,deulLu-tatarNi,1.0567243691409198e-42
Seek,hota,1.0567243691409198e-42
disorder,romni,1.0567243691409198e-42
hungry-he,maka,1.0567243691409198e-42
surround,hota,1.0567243691409198e-42
hem,hota,1.0567243691409198e-42
jurisdiction,Nwatiawua,1.0567243691409198e-42
Summoning,rpa,1.0567243691409198e-42
forbidden,edonna,1.0567243691409198e-42
proconsuls,edonna,1.0567243691409198e-42
Ephesian,romni,1.0567243691409198e-42
Porcius,woru,1.0567243691409198e-42
Phoebe,leta,1.0567243691409198e-42
Fortunatus,maka,1.0567243691409198e-42
yearn,hota,1.0567243691409198e-42
lovely,maka,1.0567243691409198e-42
deserts,rarehi-ralawan,1.0567243691409198e-42
slanderous,maka,1.0567243691409198e-42
sails,pripanni-fa'anni,1.0567243691409198e-42
anywhere,pripanni-fa'anni,1.0567243691409198e-42
latrine,hota,1.2329059029637008e-42
Nain,maka,1.2329059029637008e-42
bothers,hota,1.2329059029637008e-42
unsettling,wniatut,1.2329059029637008e-42
Chios,id,1.2329059029637008e-42
Macedonian,rewre'wa,1.2329059029637008e-42
neighborhood,romni,1.2329059029637008e-42
courteously,romni,1.2329059029637008e-42
you-unless,hota,1.2329059029637008e-42
Gentiles-,Emkade,1.2329059029637008e-42
comprehend,Emkade,1.2329059029637008e-42
triumphing,honona,1.2329059029637008e-42
folly,hota,1.2329059029637008e-42
equipped,Emkade,1.2329059029637008e-42
Forsaking,maka,1.2329059029637008e-42
Beor,maka,1.2329059029637008e-42
Maupor,dewade,1.2329059029637008e-42
grandson,hadi,1.2329059029637008e-42
Ru,hadi,1.2329059029637008e-42
ru,hadi,1.2329059029637008e-42
Very,La'pa,1.2330291997187362e-42
schemes,emkade,1.2955999966766276e-42
bewildered,Riy,1.4552444679943702e-42
heals,Mumat,1.4552444679943702e-42
impotent,namtatna,1.4552444679943702e-42
cripple,namtatna,1.4552444679943702e-42
binding,honona,1.4552444679943702e-42
Hierapolis,leta,1.4552444679943702e-42
dainty,emolmolan,1.4552444679943702e-42
sumptuous,emolmolan,1.4552444679943702e-42
dustgathered,Nakoki-nayapia,1.4552444679943702e-42
Rock,melmellikalkalamni,1.4552444679943702e-42
men'-they,rirahu,1.7399804991001257e-42
exclude,hota,1.7399804991001257e-42
Daughters,Nakot,1.7399804991001257e-42
Akeldama,tan,1.7399804991001257e-42
deferred,Itwei,1.7399804991001257e-42
overflow,kropna-krieutu,1.7399804991001257e-42
err,irakleh,1.7399804991001257e-42
negligent,niohor,1.7399804991001257e-42
breathing,mamain,1.7410248006587345e-42
childhood,ma'ta,1.761162153716466e-42
Far,pa,2.11102562111705e-42
