verse,text
MAT 7:6,"Jangan memberikan barang yang kudus kepada anjing-anjing, jangan pula melempar mutiaramu ke hadapan babi supaya mereka tidak menginjak-injak itu dengan kakinya dan berbalik mencabik-cabik kamu.”"
MAT 7:7,"“Mintalah, dan hal itu akan diberikan kepadamu. Carilah, dan kamu akan mendapat. Ketuklah, dan hal itu akan dibukakan bagimu."
MAT 7:8,"Sebab, setiap orang yang meminta akan menerima, dan orang yang mencari akan mendapatkan, dan bagi ia yang mengetuk akan dibukakan."
MAT 7:9,"Atau, siapakah dari antara kamu, yang jika anaknya meminta roti akan memberi batu kepadanya?"
MAT 7:10,"Atau, jika anaknya meminta ikan, bukankah ia tidak akan memberikan ular kepada anaknya itu?"
MAT 7:11,"Jadi, jika kamu yang jahat tahu bagaimana memberi anak-anakmu pemberian-pemberian yang baik, terlebih lagi Bapamu yang di surga yang memberikan yang baik kepada mereka yang meminta kepada-Nya.”"
MAT 7:12,"“Karena itu, segala sesuatu yang kamu ingin orang lakukan kepadamu, demikian juga kamu lakukan kepada mereka karena inilah isi Hukum Taurat dan kitab para nabi.”"
MAT 7:13,"“Masuklah melalui gerbang yang sempit karena lebarlah gerbang dan luaslah jalan yang menuju kepada kebinasaan, dan ada banyak yang masuk melaluinya."
MAT 7:14,"Sebab, sempitlah gerbang dan sesaklah jalan yang menuju kepada kehidupan, dan sedikit yang menemukannya.”"
MAT 7:15,"“Namun, waspadalah terhadap nabi-nabi palsu yang datang kepadamu dengan berpakaian domba, tetapi sebenarnya mereka adalah serigala-serigala yang buas."
MAT 7:16,Dari buahnyalah kamu akan mengenali mereka. Dapatkah orang mengumpulkan buah-buah anggur dari semak-semak duri dan buah-buah ara dari tumbuhan-tumbuhan berduri?
MAT 7:17,"Demikian juga, setiap pohon yang baik menghasilkan buah yang baik, tetapi pohon yang tidak baik menghasilkan buah yang tidak baik."
MAT 7:18,"Pohon yang baik tidak mungkin menghasilkan buah yang tidak baik, atau pohon yang tidak baik menghasilkan buah yang baik."
MAT 7:19,Setiap pohon yang tidak menghasilkan buah yang baik akan ditebang dan dibuang ke dalam api.
MAT 7:20,"Jadi, dari buah-buahnya kamu akan mengenali mereka."
MAT 7:21,"Tidak semua orang yang berkata kepada-Ku, ‘Tuhan, Tuhan,’ akan masuk ke dalam Kerajaan Surga, melainkan ia yang melakukan kehendak Bapaku yang di surga."
MAT 7:22,"Pada hari itu, banyak orang akan berkata kepada-Ku, ‘Tuhan, Tuhan, bukankah kami bernubuat dalam nama-Mu, dan mengusir roh-roh jahat dalam nama-Mu, dan melakukan banyak mukjizat dalam nama-Mu?’"
MAT 7:23,"Lalu, Aku akan menyatakan kepada mereka, ‘Aku tidak pernah mengenal kamu! Enyahlah dari-Ku, kamu yang berbuat pelanggaran!’”"
MAT 7:24,"“Karena itu, semua orang yang mendengar perkataan-perkataan-Ku ini dan melakukannya akan menjadi seperti orang bijaksana yang membangun rumahnya di atas batu."
MAT 7:25,"Lalu, turunlah hujan dan datanglah banjir, dan angin bertiup menerpa rumah itu, dan rumah itu tidak roboh karena didirikan di atas batu."
MAT 7:26,"Dan, setiap orang yang mendengar perkataan-Ku ini dan tidak melakukannya akan menjadi seperti orang bodoh yang membangun rumahnya di atas pasir."
MAT 7:27,"Lalu, turunlah hujan dan datanglah banjir, dan angin bertiup menerpa rumah itu, dan rumah itu roboh, dan sangat besar kerusakannya.”"
MAT 7:28,"Ketika Yesus selesai mengatakan hal-hal ini, orang banyak terheran-heran pada pengajaran-Nya,"
MAT 7:29,"karena Ia mengajar mereka sebagai orang yang berkuasa, dan tidak seperti ahli-ahli Taurat mereka."
MAT 8:1,"Ketika Yesus turun dari bukit itu, kerumunan orang banyak mengikuti-Nya."
MAT 8:2,"Dan, lihat, seorang yang sakit kusta datang kepada-Nya, dan sujud di hadapan-Nya, dan berkata, “Tuan, kalau Engkau mau, Engkau dapat menahirkanku.”"
MAT 8:3,"Dan, Yesus mengulurkan tangan-Nya serta menjamahnya, kata-Nya, “Aku mau, tahirlah.” Saat itu juga, ditahirkanlah kusta orang itu."
MAT 8:4,"Dan, Yesus berkata kepadanya, “Perhatikanlah, jangan kamu menceritakan apa-apa kepada seorang pun, tetapi pergilah, perlihatkanlah dirimu kepada imam, dan persembahkanlah persembahan yang diperintahkan Musa sebagai kesaksian terhadap mereka.”"
MAT 8:5,"Ketika Yesus masuk ke Kapernaum, seorang perwira datang kepada-Nya, memohon kepada-Nya,"
MAT 8:6,"dan berkata, “Tuan, hambaku sedang terbaring lumpuh di rumah, sangat menderita.”"
MAT 8:7,"Dan, Yesus berkata kepadanya, “Aku akan datang dan menyembuhkan dia.”"
MAT 8:8,"Akan tetapi, perwira itu menjawab dan berkata, “Tuan, aku tidak layak untuk menerima Engkau masuk ke bawah atapku, tetapi katakanlah sepatah kata saja dan hambaku akan disembuhkan."
MAT 8:9,"Sebab, aku juga adalah orang yang ada di bawah kekuasaan, dengan tentara-tentara di bawahku. Dan, aku berkata kepada yang satu, ‘Pergilah,’ dia pun pergi, dan kepada yang lain, ‘Datanglah,’ dan dia pun datang, dan kepada hambaku, ‘Lakukan ini,’ dan dia pun melakukannya.”"
MAT 8:10,"Ketika Yesus mendengar hal ini, Dia kagum dan berkata kepada orang-orang yang mengikuti-Nya, “Aku mengatakan yang sebenarnya kepadamu, Aku belum menemukan iman sebesar ini di antara orang Israel."
MAT 8:11,"Aku mengatakan kepadamu bahwa banyak yang akan datang dari timur dan barat, dan duduk makan dengan Abraham, Ishak, dan Yakub dalam Kerajaan Surga,"
MAT 8:12,tetapi anak-anak kerajaan itu akan dibuang ke dalam kegelapan yang paling gelap. Di sana akan ada ratapan dan kertak gigi.”
MAT 8:13,"Dan, Yesus berkata kepada perwira itu, “Pergilah, biarlah terjadi kepadamu seperti yang kamu percayai.” Dan, pada saat itu juga, hambanya disembuhkan."
MAT 8:14,"Ketika Yesus tiba di rumah Petrus, Ia melihat ibu mertuanya sedang terbaring dan demam."
MAT 8:15,"Lalu, Yesus menjamah tangan ibu itu dan demamnya hilang. Kemudian, dia bangun dan melayani Yesus."
MAT 8:16,"Ketika menjelang malam, mereka membawa kepada-Nya banyak orang yang kerasukan roh jahat, dan Dia mengusir roh-roh itu dengan satu kata, dan menyembuhkan semua orang yang sakit,"
MAT 8:17,supaya digenapilah apa yang dikatakan oleh Nabi Yesaya: “Dialah yang mengambil kelemahan-kelemahan kita dan menanggung penyakit-penyakit kita.”
MAT 8:18,"Sekarang, ketika Yesus melihat orang banyak di sekeliling-Nya, Dia memberi perintah untuk bertolak ke seberang."
MAT 8:19,"Kemudian, seorang ahli Taurat datang dan berkata kepada-Nya, “Guru, aku akan mengikuti-Mu ke mana saja Engkau pergi.”"
MAT 8:20,"Dan, Yesus berkata kepadanya, “Rubah mempunyai liang dan burung di langit mempunyai sarang. Akan tetapi, Anak Manusia tidak mempunyai tempat untuk meletakkan kepala-Nya.”"
MAT 8:21,"Satu dari para murid berkata kepada-Nya, “Tuhan, izinkanlah aku untuk terlebih dahulu pergi dan menguburkan ayahku.”"
MAT 8:22,"Akan tetapi, Yesus berkata kepadanya, “Ikutlah Aku, dan biarlah orang mati menguburkan orang mati mereka sendiri.”"
MAT 8:23,"Dan, ketika Yesus naik ke perahu, murid-murid-Nya mengikuti Dia."
MAT 8:24,"Dan, lihat, terjadi badai besar di danau sehingga perahu itu tertutup ombak. Akan tetapi, Yesus tidur."
MAT 8:25,"Dan, murid-murid mendatangi Yesus dan membangunkan-Nya, dengan berkata, “Tuhan, selamatkan kami! Kita sedang binasa!”"
MAT 8:26,"Dan, Dia berkata kepada mereka, “Mengapa kamu takut, hai kamu yang kurang beriman?” Lalu, Dia berdiri dan menghardik angin serta danau itu, lalu menjadi tenang sekali."
MAT 8:27,"Orang-orang itu terheran-heran dan berkata, “Orang macam apakah Dia ini, bahkan angin dan danau pun mematuhi-Nya?”"
MAT 8:28,"Ketika Yesus tiba di seberang danau, di daerah orang Gadara, dua orang yang kerasukan roh jahat menemui-Nya. Mereka keluar dari kuburan dengan sangat ganas sehingga tidak ada orang yang dapat melewati jalan itu."
MAT 8:29,"Dan, lihat, mereka berteriak, katanya, “Apa urusan antara Engkau dengan kami, hai Anak Allah? Apakah Engkau datang untuk menyiksa kami sebelum waktunya?”"
MAT 8:30,"Dan, agak jauh dari mereka ada sekawanan besar babi yang sedang mencari makan."
MAT 8:31,"Setan-setan itu meminta kepada-Nya dan berkata, “Jika Engkau mau mengusir kami, suruhlah kami pindah ke dalam kawanan babi itu.”"
MAT 8:32,"Dan, Yesus berkata kepada mereka, “Pergilah!” Lalu, mereka keluar dan masuk ke dalam babi-babi itu. Kemudian, seluruh kawanan babi itu pun terjun dari tebing danau dan mati di dalam air."
MAT 8:33,"Orang-orang yang menggembalakan kawanan babi itu melarikan diri, dan masuk ke dalam kota, dan menceritakan semuanya, termasuk apa yang terjadi dengan orang-orang yang dirasuk setan itu."
MAT 8:34,"Dan, lihat, seluruh kota keluar untuk bertemu dengan Yesus. Ketika melihat Yesus, mereka meminta-Nya untuk meninggalkan wilayah mereka."
MAT 9:1,"Setelah masuk ke perahu, Yesus menyeberangi danau dan tiba di kota-Nya sendiri."
MAT 9:2,"Dan, lihat, mereka membawa kepada-Nya seorang lumpuh yang terbaring di tempat tidur. Ketika melihat iman mereka, Yesus berkata kepada orang lumpuh itu, “Teguhkanlah hatimu, anak-Ku, dosamu sudah diampuni.”"
MAT 9:3,"Kemudian, lihat, beberapa ahli Taurat berkata dalam hatinya, “Orang ini menghujat!”"
MAT 9:4,"Namun, Yesus mengetahui pikiran mereka, kata-Nya, “Mengapa kamu memikirkan yang jahat dalam hatimu?"
MAT 9:5,"Manakah yang lebih mudah, berkata, ‘Dosa-dosamu diampuni,’ atau berkata, ‘Bangunlah dan berjalanlah’?"
MAT 9:6,"Akan tetapi, supaya kamu dapat mengetahui bahwa di bumi Anak Manusia memiliki kuasa untuk mengampuni dosa.” Kemudian, Yesus berkata kepada orang lumpuh itu, “Bangunlah, angkatlah tempat tidurmu, dan pulanglah ke rumahmu!”"
MAT 9:7,"Maka, ia bangun dan pulang ke rumahnya."
MAT 9:8,"Namun, ketika orang banyak melihat hal ini, mereka menjadi takjub dan memuliakan Allah yang memberi kuasa seperti itu kepada manusia."
MAT 9:9,"Ketika Yesus pergi dari situ, Dia melihat seorang yang dipanggil Matius sedang duduk di tempat pengumpulan pajak. Lalu, Yesus berkata kepadanya, “Ikutlah Aku.” Dan, Matius berdiri dan mengikut Yesus."
MAT 9:10,"Pada waktu Yesus duduk makan di dalam rumah itu, lihat, banyak pengumpul pajak dan orang-orang berdosa datang, lalu duduk dan makan bersama Yesus dan murid-murid-Nya."
MAT 9:11,"Dan, ketika orang-orang Farisi melihat hal ini, mereka berkata kepada murid-murid-Nya, “Mengapa Gurumu makan bersama para pengumpul pajak dan orang-orang berdosa?”"
MAT 9:12,"Akan tetapi, ketika Yesus mendengar hal itu, Dia berkata, “Mereka yang sehat tidak membutuhkan tabib, melainkan mereka yang sakit."
MAT 9:13,"Namun, pergilah dan pelajari apa artinya ini, ‘Aku menghendaki belas kasihan, bukannya persembahan,’ sebab Aku datang bukan untuk memanggil yang benar, melainkan orang-orang berdosa.”"
MAT 9:14,"Kemudian, murid-murid Yohanes datang kepada Yesus dan bertanya, “Mengapa kami dan orang-orang Farisi melakukan puasa, tetapi murid-murid-Mu tidak berpuasa?”"
MAT 9:15,"Dan, Yesus berkata kepada mereka, “Dapatkah para pengiring pengantin berdukacita selama pengantin laki-laki masih bersama-sama dengan mereka? Akan tetapi, akan tiba waktunya ketika pengantin laki-laki itu diambil dari mereka, dan kemudian mereka akan berpuasa.”"
MAT 9:16,"“Tidak ada seorang pun yang menambalkan kain yang baru pada pakaian yang lama, karena tambalan itu akan merobek pakaian yang lama dan makin besarlah robeknya."
MAT 9:17,"Juga, tidak ada orang yang menuang anggur baru ke dalam kantong kulit yang lama. Jika demikian, kantong kulit itu akan robek, dan anggurnya akan tumpah, dan kantong kulitnya hancur. Akan tetapi, mereka menyimpan anggur yang baru ke kantong kulit yang baru pula sehingga keduanya terpelihara.”"
MAT 9:18,"Sementara Yesus mengatakan hal-hal ini kepada mereka, lihat, seorang pemimpin rumah ibadah datang dan menyembah-Nya, dan berkata, “Anak perempuanku baru saja mati. Akan tetapi, datang dan letakkanlah tangan-Mu ke atasnya, maka dia akan hidup.”"
MAT 9:19,"Lalu, Yesus bangun dan mengikuti orang itu, begitu pula dengan murid-murid-Nya."
MAT 9:20,"Dan, lihat, seorang perempuan yang sudah menderita pendarahan selama dua belas tahun mendekati Yesus dari belakang dan menjamah ujung jubah-Nya,"
MAT 9:21,"sebab perempuan itu berkata kepada dirinya sendiri, “Jika aku menyentuh jubah-Nya saja, aku akan sembuh.”"
MAT 9:22,"Akan tetapi, Yesus berbalik dan memandang perempuan itu, lalu berkata, “Teguhkanlah hatimu, hai anak-Ku, imanmu telah menyembuhkanmu.” Seketika itu juga, sembuhlah perempuan itu."
MAT 9:23,"Ketika Yesus tiba di rumah kepala rumah ibadah itu dan melihat para peniup seruling dan orang banyak yang bising,"
MAT 9:24,"Dia berkata, “Pergilah, karena anak perempuan itu tidak mati, melainkan sedang tidur.” Dan, mereka menertawakan-Nya."
MAT 9:25,"Namun, ketika orang banyak itu sudah diusir keluar, Yesus masuk lalu memegang tangan anak itu, dan anak perempuan itu pun bangun."
MAT 9:26,"Dan, berita ini tersebar ke seluruh daerah itu."
MAT 9:27,"Ketika Yesus pergi dari situ, dua orang buta mengikuti Dia sambil berteriak-teriak, “Kasihanilah kami, Anak Daud.”"
MAT 9:28,"Setelah Dia memasuki rumah itu, kedua orang buta tersebut mendatangi-Nya, lalu Yesus bertanya kepada mereka, “Apakah kamu percaya kalau Aku dapat melakukan hal ini?” Mereka berkata kepada-Nya, “Ya, Tuhan!”"
MAT 9:29,"Kemudian, Yesus menjamah mata mereka, kata-Nya, “Jadilah kepadamu menurut imanmu.”"
MAT 9:30,"Dan, terbukalah mata mereka. Lalu, Yesus dengan tegas memperingatkan mereka, “Perhatikanlah, jangan ada seorang pun mengetahui hal ini.”"
MAT 9:31,"Akan tetapi, mereka keluar dan menyebarkan berita tentang Yesus ke seluruh daerah itu."
MAT 9:32,"Setelah kedua orang itu keluar, lihatlah, orang-orang membawa kepada Yesus seorang bisu yang dirasuk roh jahat."
MAT 9:33,"Sesudah roh jahat itu diusir, orang bisu itu pun berbicara. Orang banyak itu menjadi terheran-heran dan berkata, “Hal seperti ini belum pernah terlihat di Israel.”"
MAT 9:34,"Akan tetapi, orang-orang Farisi berkata, “Dia mengusir roh-roh jahat dengan penguasa roh-roh jahat.”"
MAT 9:35,"Dan, Yesus pergi mengelilingi semua kota dan desa sambil mengajar di sinagoge-sinagoge mereka, dan memberitakan Injil Kerajaan, serta menyembuhkan segala penyakit dan kesakitan."
MAT 9:36,"Ketika Yesus melihat orang banyak itu, Dia merasa kasihan kepada mereka karena mereka lelah dan terlantar seperti domba-domba tanpa gembala."
MAT 9:37,"Kemudian Dia berkata kepada murid-murid-Nya, “Sesungguhnya, panenan banyak, tetapi pekerja-pekerjanya sedikit."
MAT 9:38,"Karena itu, mintalah kepada Tuhan yang mempunyai panenan, untuk mengirimkan pekerja-pekerja dalam panenan-Nya.”"
MAT 10:1,"Dan, Yesus memanggil kedua belas murid-Nya serta memberi mereka kuasa atas roh-roh najis untuk mengusir roh-roh itu dan untuk menyembuhkan segala macam penyakit maupun segala macam kesakitan."
MAT 10:2,"Inilah nama-nama kedua belas rasul itu: Yang pertama, Simon yang disebut Petrus, dan Andreas saudaranya, dan Yakobus anak Zebedeus, dan Yohanes saudaranya,"
MAT 10:3,"Filipus, dan Bartolomeus, Tomas, dan Matius si pengumpul pajak, Yakobus anak Alfeus, dan Tadeus,"
MAT 10:4,"Simon orang Zelot, dan Yudas Iskariot yang mengkhianati Yesus."
MAT 10:5,"Yesus mengutus kedua belas rasul itu dan memerintahkan mereka, “Jangan pergi ke jalan bangsa-bangsa lain atau masuk ke dalam kota orang Samaria,"
MAT 10:6,melainkan pergilah kepada domba-domba yang tersesat dari antara umat Israel.
MAT 10:7,"Dan, selama kamu pergi, beritakanlah dengan berkata, ‘Kerajaan Surga sudah dekat.’"
MAT 10:8,"Sembuhkanlah yang sakit, hidupkanlah yang mati, tahirkanlah yang kusta, dan usirlah roh-roh jahat. Kamu menerima dengan cuma-cuma, berikanlah dengan cuma-cuma."
MAT 10:9,"Janganlah kamu membawa emas, atau perak, atau tembaga dalam ikat pinggangmu,"
MAT 10:10,"atau tas untuk perjalanan, atau dua helai baju, atau sandal, atau tongkat sebab seorang pekerja pantas untuk makanannya."
MAT 10:11,"Dan, di kota atau desa mana pun yang kamu masuki, selidikilah siapa yang layak di dalamnya dan tinggallah di sana sampai kamu berangkat."
MAT 10:12,"Ketika kamu memasuki rumah itu, berikanlah salam."
MAT 10:13,"Dan, jika rumah itu layak, biarlah damai sejahteramu turun atasnya, tetapi jika tidak, biarlah damai sejahteramu kembali kepadamu."
MAT 10:14,"Dan, siapa saja yang tidak menerima kamu atau tidak mau mendengar perkataanmu, ketika kamu keluar dari rumah atau kota itu, kebaskanlah debu kakimu."
MAT 10:15,"Aku mengatakan yang sebenarnya kepadamu bahwa pada hari penghakiman, tanah Sodom dan Gomora akan lebih bisa menanggungnya daripada kota itu.”"
MAT 10:16,"“Lihat, Aku mengutus kamu seperti domba ke tengah-tengah serigala. Karena itu, jadilah cerdik seperti ular dan tulus seperti burung-burung merpati."
MAT 10:17,"Akan tetapi, berhati-hatilah terhadap orang-orang karena mereka akan menyerahkanmu kepada Sanhedrin dan akan mencambukmu di sinagoge-sinagoge mereka."
MAT 10:18,"Dan, kamu akan dibawa ke hadapan para penguasa dan para raja demi Aku, sebagai kesaksian untuk mereka dan untuk bangsa-bangsa lain."
MAT 10:19,"Namun, ketika mereka menyerahkan kamu, jangan khawatir tentang bagaimana atau apa yang akan kamu katakan karena saat itu juga akan diberikan kepadamu apa yang harus kamu katakan."
MAT 10:20,"Sebab, bukan kamu yang berbicara, melainkan Roh Bapamu yang berbicara di dalam kamu."
MAT 10:21,"Saudara akan menyerahkan saudaranya kepada kematian, dan ayah terhadap anaknya. Dan, anak-anak akan melawan para orang tua dan membunuh mereka."
MAT 10:22,"Kamu akan dibenci oleh setiap orang karena nama-Ku, tetapi orang yang bertahan sampai akhir akan diselamatkan."
MAT 10:23,"Ketika mereka menganiaya kamu dalam satu kota, larilah ke kota yang lain. Aku mengatakan yang sebenarnya kepadamu bahwa kamu tidak akan selesai melewati kota-kota Israel sampai Anak Manusia datang."
MAT 10:24,"Murid tidak melebihi gurunya, demikian juga hamba tidak melebihi tuannya."
MAT 10:25,"Cukuplah jika murid menjadi seperti gurunya, dan hamba menjadi seperti tuannya. Jika mereka menyebut tuan rumah itu Beelzebul, betapa lebih buruk lagi kepada anggota keluarganya.”"
MAT 10:26,"“Karena itu, jangan kamu takut terhadap mereka sebab tidak ada apa pun yang tertutup yang tidak akan diungkap, atau yang tersembunyi yang tidak akan diketahui."
MAT 10:27,"Apa yang Aku katakan kepadamu dalam kegelapan, katakanlah itu dalam terang. Dan, apa yang kamu dengar dibisikkan di telingamu, beritakanlah di atas atap rumah."
MAT 10:28,"Jangan takut kepada mereka yang membunuh tubuh, tetapi yang tidak dapat membunuh jiwa, melainkan terlebih takutlah kepada Dia yang dapat memusnahkan jiwa maupun tubuh di neraka."
MAT 10:29,"Bukankah dua ekor burung pipit dijual untuk satu duit? Dan, tidak ada seekor pun dari mereka akan jatuh ke tanah di luar kehendak Bapamu."
MAT 10:30,"Bahkan, rambut kepalamu semuanya terhitung."
MAT 10:31,"Karena itu, jangan takut, kamu lebih bernilai daripada banyak burung pipit.”"
MAT 10:32,"“Jadi, setiap orang yang mengakui Aku di hadapan manusia, Aku juga akan mengakuinya di hadapan Bapa-Ku yang ada di surga."
