verse,text
GEN 8:5,"Air itu terus surut sampai bulan kesepuluh. Pada hari pertama bulan kesepuluh itu, puncak-puncak pegunungan itu tampak."
GEN 8:6,"Pada akhir dari 40 hari itu, Nuh membuka jendela bahtera yang dibuatnya,"
GEN 8:7,"dan melepaskan seekor gagak yang pergi, terbang, dan kembali lagi sampai air itu mengering dari permukaan bumi."
GEN 8:8,"Kemudian, dia juga melepaskan seekor merpati darinya untuk mengetahui apakah air telah surut dari permukaan bumi."
GEN 8:9,"Akan tetapi, merpati itu tidak menemukan tempat untuk bertengger sehingga ia kembali kepada Nuh di dalam bahtera itu karena air masih ada di seluruh permukaan bumi. Nuh mengulurkan tangannya untuk menangkap merpati itu dan memasukannya ke bahtera."
GEN 8:10,"Jadi, dia menunggu selama tujuh hari lagi, dan dia kembali melepaskan merpati itu dari bahtera."
GEN 8:11,"Lalu, merpati itu kembali kepadanya pada sore hari, dan lihat, sehelai daun zaitun yang baru terpetik ada di paruhnya. Dengan demikian, Nuh mengetahui bahwa air telah surut dari permukaan bumi."
GEN 8:12,"Nuh menunggu selama tujuh hari lagi, lalu kembali melepaskan merpati itu, yang tidak kembali lagi kepadanya."
GEN 8:13,"Pada tahun yang ke-601, pada hari pertama bulan pertama itu, air telah mengering dari bumi. Lalu, Nuh membuka atap bahtera itu dan melihat bahwa permukaan tanah sudah kering."
GEN 8:14,"Pada bulan kedua hari ke-27 bulan itu, bumi sudah kering."
GEN 8:15,"Kemudian, Allah berkata kepada Nuh,"
GEN 8:16,"“Keluarlah dari bahtera itu, kamu, istrimu, anak-anakmu, dan istri-istri mereka, bersamamu."
GEN 8:17,"Bawalah denganmu segala yang hidup yang ada bersamamu, burung-burung, binatang ternak, segala yang melata yang merayap di atas bumi, supaya mereka dapat berkelompok di bumi, berkembang biak, dan bertambah-tambah banyaknya di atas bumi.”"
GEN 8:18,"Lalu, Nuh keluar, dan anak-anaknya, istrinya, juga para istri anak-anaknya bersamanya."
GEN 8:19,"Segala binatang, segala yang merayap, segala burung, segala yang bergerak di atas bumi, keluar dari bahtera menurut jenisnya masing-masing."
GEN 8:20,"Kemudian, Nuh membangun sebuah mazbah untuk TUHAN. Dia mengambil beberapa binatang yang halal dan beberapa dari burung yang halal, lalu mempersembahkan persembahan bakaran di mazbah itu."
GEN 8:21,"TUHAN mencium bau harum itu dan TUHAN berkata dalam hati-Nya, “Aku tidak akan lagi mengutuk tanah karena manusia sebab niat hati manusia itu jahat sejak masa mudanya. Aku juga tidak akan memusnahkan lagi setiap makhluk hidup seperti yang telah Aku lakukan."
GEN 8:22,"Selama bumi masih ada, musim tanam dan musim panen, dingin dan panas, musim kemarau dan musim hujan, siang dan malam, tidak akan berhenti.”"
GEN 9:1,"Allah memberkati Nuh beserta anak-anaknya, dan berfirman kepada mereka, “Beranakcuculah, dan berlipatgandalah, dan penuhilah bumi."
GEN 9:2,"Ketakutan akan kamu dan kegentaran akan kamu akan berlaku atas setiap binatang di bumi dan atas setiap burung di langit, atas segala yang merayap di bumi dan atas segala ikan di laut. Ke dalam tanganmu mereka diserahkan."
GEN 9:3,"Segala yang hidup dan bergerak akan menjadi makananmu. Seperti Aku memberikan tumbuhan-tumbuhan hijau kepadamu, sekarang Aku memberikan segalanya kepadamu."
GEN 9:4,"Namun, jangan kamu makan daging yang masih bernyawa, yaitu darahnya."
GEN 9:5,"Sebab, Aku pasti akan menuntut pembalasan atas darahmu, yaitu nyawamu; dari setiap binatang Aku akan menuntutnya, dan Aku juga akan menuntut nyawa manusia lainnya dari setiap manusia."
GEN 9:6,"Siapa pun yang menumpahkan darah manusia, darahnya akan ditumpahkan oleh manusia. Sebab, Allah menciptakan manusia sesuai dengan rupa-Nya sendiri."
GEN 9:7,Beranakcuculah kamu serta berlipatgandalah; penuhilah bumi dan berlipatgandalah di dalamnya.”
GEN 9:8,"Lalu, Allah berkata kepada Nuh dan anak-anaknya yang bersamanya,"
GEN 9:9,"“Lihat! Sekarang Aku menetapkan perjanjian-Ku denganmu dan dengan keturunanmu yang akan datang,"
GEN 9:10,"dan dengan segala yang hidup yang ada bersamamu, baik burung-burung, ternak, segala binatang di bumi, dari semua yang keluar dari bahtera, yaitu segala binatang di bumi."
GEN 9:11,Aku menetapkan perjanjian-Ku denganmu: tidak akan ada lagi makhluk hidup yang dibinasakan oleh air bah; tidak akan ada lagi air bah yang menghancurkan bumi.”
GEN 9:12,"Allah berfirman, “Inilah tanda perjanjian yang Kubuat antara Aku dan kamu, dan setiap makhluk hidup yang bersama-sama denganmu, untuk seluruh generasi selanjutnya:"
GEN 9:13,Aku akan menaruh busur-Ku di awan dan itu akan menjadi bukti perjanjian antara Aku dan bumi.
GEN 9:14,"Apabila Aku mendatangkan awan-awan ke atas bumi dan busur itu tampak di awan,"
GEN 9:15,Aku akan mengingat perjanjian antara Aku dan kamu dan setiap makhluk hidup sehingga air tidak akan lagi menjadi air bah yang membinasakan semua yang hidup.
GEN 9:16,"Kapan pun busur itu ada di awan, Aku akan melihatnya dan akan mengingat perjanjian kekal antara Allah dan setiap makhluk hidup yang ada di atas bumi.”"
GEN 9:17,"Kemudian, Allah berfirman kepada Nuh, “Itulah tanda dari perjanjian yang telah Aku tetapkan antara Aku dengan segala makhluk hidup di bumi.”"
GEN 9:18,"Anak-anak Nuh yang keluar dari bahtera adalah Sem, Ham, dan Yafet. Ham adalah bapak orang Kanaan."
GEN 9:19,"Mereka bertiga adalah anak Nuh. Dari mereka, lahir seluruh manusia yang tersebar di bumi."
GEN 9:20,Nuh menjadi petani dan mulai menggarap kebun anggur.
GEN 9:21,"Pada suatu hari, Nuh minum anggur dan mabuk, lalu dia telanjang di dalam tendanya."
GEN 9:22,"Ham, bapak orang Kanaan itu, melihat ketelanjangan ayahnya dan memberitahukannya kepada kedua saudaranya di luar."
GEN 9:23,"Akan tetapi, Sem dan Yafet mengambil sehelai kain dan meletakkannya di bahu mereka, lalu dengan berjalan mundur mereka menutupi ketelanjangan ayah mereka. Mereka memalingkan wajah mereka sehingga tidak melihat ketelanjangan ayahnya."
GEN 9:24,"Ketika Nuh sadar dari mabuknya, dia mengetahui yang dilakukan anak bungsunya itu kepadanya."
GEN 9:25,"Karena itu, dia berkata, “Terkutuklah Kanaan! Kiranya dia menjadi hamba dari hamba saudara-saudaranya.”"
GEN 9:26,"Nuh juga berkata, “Terpujilah TUHAN, Allah Sem! Biarlah Kanaan menjadi hambanya."
GEN 9:27,"Biarlah Allah meluaskan Yafet, biarlah dia tinggal di tenda Sem, dan biarlah Kanaan menjadi hamba baginya.”"
GEN 9:28,"Setelah air bah, Nuh masih hidup 350 tahun lagi."
GEN 9:29,"Jadi, seluruh masa hidup Nuh adalah 950 tahun, kemudian dia mati."
GEN 10:1,"Inilah keturunan Sem, Ham, dan Yafet, anak-anak Nuh. Anak-anak laki-laki lahir bagi mereka setelah peristiwa air bah."
GEN 10:2,"Keturunan Yafet adalah Gomer, Magog, Madai, Yawan, Tubal, Mesekh, dan Tiras."
GEN 10:3,"Keturunan Gomer adalah Askenas, Rifat, dan Togarma."
GEN 10:4,"Keturunan Yawan adalah Elisa, Tarsis, Kitim, dan Dodanim."
GEN 10:5,"Dari merekalah tersebar bangsa-bangsa daerah pesisir, masing-masing menurut bahasa, kaum keluarga, dan bangsanya sendiri."
GEN 10:6,"Keturunan Ham adalah Kush, Misraim, Put, dan Kanaan."
GEN 10:7,"Keturunan Kush adalah Seba, Hawila, Sabta, Raema, dan Sabtekha. Keturunan Raema adalah Syeba dan Dedan."
GEN 10:8,"Kush adalah ayah Nimrod, yang menjadi orang perkasa pertama di bumi."
GEN 10:9,"Dia adalah pemburu yang perkasa di hadapan TUHAN. Karena itu, orang-orang berkata, “Seperti Nimrod, pemburu yang perkasa di hadapan TUHAN.”"
GEN 10:10,"Pada awalnya, wilayah kerajaannya adalah Babel, Erekh, Akad, dan Kalne di tanah Sinear."
GEN 10:11,"Dari tanah itu, dia masuk ke Asyur lalu membangun Niniwe, Rehobot-Ir, Kalah,"
GEN 10:12,dan Resen yang ada di antara Niniwe dan Kalah; yang adalah kota yang besar.
GEN 10:13,"Misraim adalah ayah Ludim, Anamim, Lehabim, Naftuhim,"
GEN 10:14,"Patrusim, Kasluhim, yang adalah nenek moyang bangsa Filistin, dan Kaftorim."
GEN 10:15,"Kanaan adalah ayah Sidon, anak sulungnya, dan Het,"
GEN 10:16,"dan orang Yebusi, orang Amori, orang Girgasi,"
GEN 10:17,"orang Hewi, orang Arki, orang Sini,"
GEN 10:18,"orang Arwadi, orang Semari, dan orang Hamati. Seiring berjalannya waktu, kaum keluarga Kanaan ini pun tersebar."
GEN 10:19,"Wilayah orang Kanaan membentang dari Sidon ke arah Gerar sampai ke Gaza, dan ke arah Sodom, Gomora, Adma, Zeboim, sampai ke Lasa."
GEN 10:20,"Itulah keturunan Ham menurut kaum keluarganya, bahasanya, negerinya, dan bangsanya."
GEN 10:21,"Lahirlah juga anak-anak laki-laki bagi Sem, yang adalah nenek moyang anak-anak Eber dan saudara tertua Yafet."
GEN 10:22,"Keturunan Sem adalah Elam, Asyur, Arpakhsad, Lud, dan Aram."
GEN 10:23,"Keturunan Aram adalah Us, Hul, Geter, dan Mas."
GEN 10:24,Arpakhsad adalah ayah Selah; dan Selah adalah ayah Eber.
GEN 10:25,"Bagi Eber, lahirlah dua anak laki-laki, yang satu bernama Peleg sebab pada masa hidupnya bumi terbelah, sedangkan saudaranya bernama Yoktan."
GEN 10:26,"Yoktan adalah ayah Almodad, Selef, Hazar-Mawet, Yerah,"
GEN 10:27,"Hadoram, Uzal, Dikla,"
GEN 10:28,"Obal, Abimael, Syeba,"
GEN 10:29,"Ofir, Hawila, dan Yobab; semuanya adalah keturunan Yoktan."
GEN 10:30,Wilayah mereka membentang dari Mesa ke arah Sefar di pegunungan sebelah timur.
GEN 10:31,"Itulah keturunan Sem menurut kaum keluarganya, bahasanya, negerinya, dan bangsanya."
GEN 10:32,"Itulah daftar keluarga dari anak-anak Nuh menurut silsilah mereka dan bangsa mereka. Dari merekalah, bangsa-bangsa tersebar ke seluruh bumi setelah peristiwa air bah."
GEN 11:1,"Pada saat itu, seluruh bumi itu memiliki satu bahasa dan logat yang sama."
GEN 11:2,"Dalam perjalanan ke timur, mereka menemukan dataran di tanah Sinear dan menetap di sana."
GEN 11:3,"Lalu, mereka berkata satu sama lain, “Mari kita membuat batu bata dan membakarnya baik-baik.” Lalu, mereka memakai bata-bata itu sebagai batu dan aspal sebagai perekatnya."
GEN 11:4,"Kemudian, mereka berkata, “Mari kita membangun kota bagi kita dengan menara yang puncaknya sampai ke langit, dan marilah kita membuat nama bagi kita supaya kita jangan tersebar ke seluruh muka bumi.”"
GEN 11:5,"Akan tetapi, TUHAN turun untuk melihat kota dan menara yang telah dibangun oleh anak-anak manusia itu."
GEN 11:6,"TUHAN berkata, “Lihat! Mereka ini adalah satu bangsa dan mereka memakai bahasa yang sama, dan ini baru awal dari yang dapat mereka lakukan. Mulai sekarang, segala yang mereka rencanakan untuk dilakukan, tidak ada yang tidak terlaksana."
GEN 11:7,"Ayo, Kita turun dan mengacaukan bahasa mereka supaya mereka tidak dapat memahami satu sama lain.”"
GEN 11:8,"Lalu, TUHAN mencerai-beraikan mereka ke seluruh bumi. Mereka pun berhenti membangun kota itu."
GEN 11:9,"Karena itu, tempat itu disebut Babel karena di sana TUHAN mengacaukan bahasa seluruh bumi, dan dari tempat itu TUHAN mencerai-beraikan mereka ke seluruh muka bumi."
GEN 11:10,"Inilah keturunan Sem. Ketika Sem berumur 100 tahun, Arpakhsad lahir baginya, yaitu dua tahun setelah peristiwa air bah."
GEN 11:11,"Setelah Arpakhsad lahir baginya, Sem hidup 500 tahun lagi dan masih ada anak laki-laki dan anak perempuan lainnya yang lahir baginya."
GEN 11:12,"Ketika Arpakhsad hidup selama 35 tahun, Selah lahir baginya."
GEN 11:13,"Setelah Selah lahir baginya, Arpakhsad hidup 403 tahun lagi dan masih ada anak laki-laki dan anak perempuan lainnya yang lahir baginya."
GEN 11:14,"Ketika Selah hidup selama 30 tahun, Eber lahir baginya."
GEN 11:15,"Setelah Eber lahir baginya, Selah hidup 403 tahun lagi dan masih ada anak laki-laki dan anak perempuan lainnya yang lahir baginya."
GEN 11:16,"Ketika Eber hidup selama 34 tahun, Peleg lahir baginya."
GEN 11:17,"Setelah Peleg lahir baginya, Eber hidup 430 tahun lagi dan masih ada anak laki-laki dan anak perempuan lainnya yang lahir baginya."
GEN 11:18,"Ketika Peleg hidup selama 30 tahun, Rehu lahir baginya."
GEN 11:19,"Setelah Rehu lahir baginya, Peleg hidup 209 tahun lagi dan masih ada anak laki-laki dan anak perempuan lainnya yang lahir baginya."
GEN 11:20,"Ketika Rehu hidup selama 32 tahun, Serug lahir baginya."
GEN 11:21,"Setelah Serug lahir baginya, Rehu hidup 207 tahun lagi dan masih ada anak laki-laki dan anak perempuan lainnya yang lahir baginya."
GEN 11:22,"Ketika Serug hidup selama 30 tahun, Nahor lahir baginya."
GEN 11:23,"Setelah Nahor lahir baginya, Serug hidup 200 tahun lagi dan masih ada anak laki-laki dan anak perempuan lainnya yang lahir baginya."
GEN 11:24,"Ketika Nahor hidup selama 29 tahun, Terah lahir baginya."
GEN 11:25,"Setelah Terah lahir baginya, Nahor hidup 119 tahun lagi dan masih ada anak laki-laki dan anak perempuan lainnya yang lahir baginya."
GEN 11:26,"Ketika Terah hidup selama 70 tahun, Abram, Nahor, dan Haran lahir baginya."
GEN 11:27,"Inilah keturunan Terah. Abram, Nahor, dan Haran lahir bagi Terah. Setelah itu, Lot lahir bagi Haran."
GEN 11:28,"Haran mati di hadapan Terah, ayahnya, di tanah kelahirannya, Ur-Kasdim."
GEN 11:29,"Abram dan Nahor mengambil istri. Istri Abram bernama Sarai dan istri Nahor bernama Milka, anak Haran, ayah Milka dan Yiska."
GEN 11:30,"Sarai itu mandul, dia tidak punya anak."
GEN 11:31,"Dari Ur-Kasdim, Terah membawa Abram, anaknya, Lot anak Haran, cucunya, dan Sarai, menantunya, istri Abram, ke tanah Kanaan. Ketika sampai di Haran, mereka menetap di sana."
GEN 11:32,"Terah hidup selama 205 tahun, dan dia mati di Haran."
GEN 12:1,"TUHAN berfirman kepada Abram, “Pergilah dari negerimu, dan dari keluargamu, dan dari rumah ayahmu, ke tanah yang akan Kutunjukkan kepadamu."
GEN 12:2,"Aku akan menjadikanmu suatu bangsa yang besar, dan Aku akan memberkatimu, dan membuat namamu masyhur, dan kamu akan menjadi berkat."
GEN 12:3,"Aku akan memberkati mereka yang memberkatimu, tetapi orang yang mengutukmu akan Aku kutuk. Melaluimu, semua kaum di bumi akan diberkati.”"
GEN 12:4,"Lalu, Abram pergi seperti yang telah difirmankan TUHAN kepadanya dan Lot turut besertanya. Abram berumur 75 tahun ketika dia pergi dari Haran."
GEN 12:5,"Dia membawa Sarai, istrinya, dan Lot, keponakannya, dan semua harta yang telah mereka kumpulkan, serta orang-orang yang diperolehnya di Haran. Mereka pergi ke tanah Kanaan. Kemudian, mereka tiba di tanah Kanaan."
GEN 12:6,"Abram berjalan melalui tanah itu sampai ke suatu tempat di Sikhem, di pohon tarbantin More. Pada masa itu, orang Kanaan tinggal di tanah itu."
GEN 12:7,"Kemudian, TUHAN menampakkan diri kepada Abram dan berkata, “Aku akan memberikan tanah ini kepada keturunanmu.” Di sana, dia membangun mazbah bagi TUHAN, yang telah menampakkan diri kepadanya."
GEN 12:8,"Dari tempat itu, dia pindah ke pegunungan di sebelah timur Betel dan membentangkan tendanya dengan Betel di sebelah barat dan Ai di sebelah timur. Di sana, dia mendirikan mazbah bagi TUHAN dan memanggil nama TUHAN."
GEN 12:9,"Kemudian, Abram meneruskan perjalanannya menuju Negeb."
GEN 12:10,"Saat itu, kelaparan melanda negeri itu sehingga Abram pergi ke Mesir untuk tinggal sementara di sana sebab kelaparan di tanah itu sangat hebat."
GEN 12:11,"Ketika dia hampir memasuki Mesir, dia berkata kepada Sarai, istrinya: “Lihatlah, aku tahu bahwa kamu adalah perempuan yang cantik."
GEN 12:12,"Kalau orang Mesir melihatmu, mereka akan berkata, ‘Itu istrinya.’ Kemudian, mereka akan membunuhku, tetapi mereka akan membiarkanmu hidup."
GEN 12:13,"Aku mohon, katakanlah bahwa kamu adalah adikku, supaya karena kamu, hal itu menjadi baik bagiku dan nyawaku akan hidup karenamu.”"
GEN 12:14,"Ketika Abram memasuki Mesir, orang Mesir melihat bahwa perempuan itu sangat cantik."
GEN 12:15,Pejabat-pejabat Firaun juga melihatnya dan memuji-muji dia di hadapan Firaun sehingga perempuan itu dibawa ke istana Firaun.
GEN 12:16,"Dia pun memperlakukan Abram dengan baik demi perempuan itu dan memberikan kawanan domba, sapi-sapi jantan, keledai-keledai jantan, pelayan laki-laki dan pelayan perempuan, keledai-keledai betina, dan unta-unta kepada Abram."
GEN 12:17,"Akan tetapi, TUHAN menimpakan wabah penyakit yang dahsyat kepada Firaun dan seisi istananya karena Sarai, istri Abram."
GEN 12:18,"Karena itu, Firaun memanggil Abram dan berkata, “Apa yang sudah kamu lakukan terhadapku? Mengapa kamu tidak mengatakan kepadaku kalau dia itu istrimu?"
GEN 12:19,"Mengapa kamu berkata, ‘Dia adalah adikku,’ sehingga aku mengambil dia menjadi istriku? Ini istrimu! Ambil dia dan pergi!”"
GEN 12:20,"Kemudian, Firaun memberikan perintah kepada orang-orangnya tentang Abram sehingga mereka melepasnya pergi beserta dengan istrinya dan segala kepunyaannya."
GEN 13:1,"Abram pergi dari Mesir menuju ke selatan, dia dan istrinya, dan segala kepunyaannya, dan Lot bersamanya."
GEN 13:2,"Abram sangat kaya akan ternak, perak, dan emas."
GEN 13:3,"Abram meneruskan perjalanannya mulai dari selatan sampai Betel, ke tempat dia mendirikan tendanya mula-mula, yaitu di antara Betel dan Ai,"
GEN 13:4,"tempat dia mendirikan mazbah untuk pertama kalinya. Di sana, Abram memanggil nama TUHAN."
GEN 13:5,"Lot, yang ikut bersama Abram, juga memiliki kawanan domba, kawanan sapi, dan tenda-tenda,"
GEN 13:6,"sehingga negeri itu tidak cukup lagi menampung mereka untuk hidup bersama-sama. Karena harta milik mereka sangat banyak, mereka tidak dapat tinggal bersama-sama lagi."
GEN 13:7,"Lalu, terjadilah perselisihan di antara para gembala ternak Abram dan para gembala ternak Lot. Pada masa itu, orang Kanaan dan orang Feris mendiami negeri itu."
GEN 13:8,"Abram berkata kepada Lot, “Aku mohon, jangan sampai terjadi perselisihan antara kamu dan aku, atau antara gembala-gembalaku dan gembala-gembalamu sebab kita ini bersaudara."
GEN 13:9,"Bukankah seluruh tanah ini ada di hadapanmu? Pisahkanlah dirimu dariku. Jika kamu ke sebelah kiri, aku akan pergi ke kanan. Jika kamu pergi ke sebelah kanan, aku akan pergi ke kiri.”"
GEN 13:10,"Lalu, Lot mengarahkan matanya dan melihat seluruh Lembah Yordan, yang terairi dengan baik di mana-mana seperti taman TUHAN, seperti tanah Mesir ke arah Zoar. Keadaan itu adalah sebelum TUHAN membinasakan Sodom dan Gomora."
GEN 13:11,"Jadi, Lot memilih bagi dirinya sendiri seluruh Lembah Yordan dan Lot menempuh perjalanan ke timur. Demikianlah keduanya berpisah satu sama lain."
GEN 13:12,"Abram menetap di tanah Kanaan, sedangkan Lot menetap di antara kota-kota di lembah itu dan memindahkan tendanya sampai ke Sodom."
GEN 13:13,"Namun, orang Sodom itu jahat dan sangat berdosa terhadap TUHAN."
GEN 13:14,"TUHAN berkata kepada Abram setelah Lot berpisah darinya, “Angkatlah matamu, dan dari tempatmu berdiri ini, pandanglah ke arah utara dan selatan, serta ke timur dan ke barat,"
