source_word,target_word,confidence_score
memanen,lai,0.5883095641365712
kita.,hakim,0.5887056297343597
bercanda,paleko,0.5887079845615883
ketidakbersalahan,padꞌui,0.5887079845615883
burung-burung,manu-bhui,0.5897367665679696
Kenan,Kenan,0.5898287726798442
Elam,Elam,0.5907909775632523
Basmat,Basmat,0.5908979204082266
Samla,Samla,0.5910876290872917
terkutuk,èu,0.5916121564077687
Bawalah,mèti,0.5925559381793216
Betuel,Betuel,0.5927965647341078
Tamar,Tamar,0.5929186934052643
Ana,Anah,0.5929833250652069
mengacaukan,lati,0.5930171260780553
leher,ra,0.5933196419473448
perkataanku,mola-mola,0.5943469733133203
harum,gèmu,0.5946317337082073
menggulingkan,kahibꞌi,0.5948273997338936
tujuh,pidhu,0.5957566503963265
Edom,Edom,0.5957822684830785
hak,aꞌa,0.5963646321977375
Yamin,Yamin,0.5969475651597778
membagi-bagikan,Babeꞌa,0.597163699296284
menjadikanmu,suku,0.5975854457269594
tua,heka,0.5982329813419266
moyangnya,madhe,0.5985662899303585
keenam,èna,0.5998018070005254
Milka,ngara,0.5999643753172346
Sem,Sem,0.6000723786247978
Akankah,kèdꞌu,0.600453545592929
merancang,ubꞌa,0.600672751139649
Sikhem,Sikem,0.6010536984113963
bakaran,tunu,0.6014703729854597
minyak,mangajꞌi,0.6014830039959176
Rehuel,Rehuel,0.6017976618828725
Bawa,Lami,0.602905386023236
pulang,lèpa,0.6029705033211972
jiwaku,pare,0.6031321210718985
perempuan-perempuan,bhèni,0.6031984692542995
ranting-rantingnya,tembok,0.6032069140919829
mencurahkan,mènyi,0.60350376491303
kota-kota,rae-rae,0.6040308537405965
Simeon,Simeon,0.6062201955004811
belakang,kabodho,0.6062984029499726
menaburnya,sèla,0.6066089072145917
pekuburannya,ngoꞌo,0.6068333940377624
Bau,Hèu,0.6068333940377624
segalanya.,aaꞌi-aaꞌi.,0.6068333940377624
memegangnya,panara,0.6068333940377624
Girgasi,Girgasi,0.606914715160957
upahmu,èu,0.6074053004205615
Lot,Lot,0.6074156263984393
Kush,Kus,0.6079631545021946
Serug,Seruk,0.6089415456703174
darimu,mai,0.6092899598714028
diberikannya,hiu,0.6093167692194384
disunat,suna,0.6099263907486207
tanggaku,ana-dhèu,0.610223497240474
darahnya,raa,0.6103199201702488
dua,dua,0.6107643948412826
pegunungan,ledhe,0.6109305453521245
mendapatkannya,tai,0.6111205742996988
kerajaan,mèdꞌu,0.6116592087592974
Zibeon,Sibeon,0.6117289418838084
sungai,loko,0.6119026975754438
menguburkanku,ama.,0.6119816381149864
dari-Ku,Ne,0.6129818205567272
memercayai,loo-loo,0.6129891763827088
Hagar,Hagar,0.6130768401027381
raksasa-raksasa,taa-tebho,0.6131179176271067
terkenal,uru-uru,0.6131179176271067
60,60,0.6131179176271067
kereta-kereta,kareta,0.6138074496108996
menangisinya,beke,0.613991005478568
menetapkan,pajaji,0.6143552101208205
Kasluhim,Kasluhim,0.6154041946386635
temukan,Doi-doi,0.6158314333844397
menimbun,pakaboko,0.6159379814385562
Gomora,Gomora,0.6170001573823743
kawin,paleo,0.6184326410702172
mengembara,paleo-paluꞌu,0.6188229952105119
mengoyak-ngoyak,pèdꞌa,0.6188929261599949
Bered,sange,0.6190854317931049
Hari-hari,jaꞌa,0.6193820447480654
menarik,ère,0.619428500143477
memeriksa,lake,0.6195307142784349
Sidon,Sidon,0.6198665909399267
antaramu,iiki,0.620544475520261
Rehu,Rehu,0.6215543016035748
Untuk,Èle,0.6218359294861006
empat,èpa,0.6220225082503616
tetapkan,pajꞌujꞌu,0.6223877426485132
sundal,kajeo,0.6226043712741495
Haruskah,hudꞌi,0.6231568663468106
tunduklah,èu,0.623264058546087
kandungannya,ana,0.6233687757039178
Perempuan,na,0.6236262801792974
mengulurkan,soro,0.6242258730928
mau,ne,0.6256250806509831
sengsara,pakasame,0.6256888976638219
cepat-cepat,pamèri,0.6259761547883164
kumpulkanlah,ngangaꞌa-nganginu,0.6260738146857372
biasa,hèru.,0.6260738146857372
127,127,0.6260738146857372
cuma-cuma,paꞌaꞌari,0.6260738146857372
pangkuan,Makir,0.6260738146857372
orang-orangnya,sabꞌa,0.6265178584152505
musuh-musuh,musu,0.627335370604729
Rahel,Rahel,0.6276215007664435
mengalahkan,segi,0.6278958312991342
terlampau,seli-kolane,0.6284945012472827
perkakas,bèsi,0.6290534812887055
entah,jꞌaga,0.6293844504571237
merah,mea,0.6295311141197334
menguburkan,padhane,0.6302838534732926
mengisi,soli,0.6303418422552554
bahkan,èu,0.6305770036172841
Sebutkan,Sadꞌi,0.6316903231107656
suku-suku,èu,0.6322053605733584
dahsyat,madhaꞌu,0.6322325459883453
sapi,sapi,0.6324399522762012
Sara,Sara,0.6326176928741754
Moab,Moab,0.6326227538359621
Goyim,Goyim,0.6327530875471636
pahalamu,aꞌoto,0.6327530875471636
adil,adil,0.6327530875471636
secepat,malai,0.6327530875471636
menghadapkan,patangare,0.6327530875471636
untungnya,pahuni,0.6327530875471636
sepandai,mamèu,0.6327530875471636
miliknya,na,0.6344194184320394
Haran,Haran,0.634578677692267
kering,mango,0.6365928472879799
menanggung,tago,0.636957082557985
menyuruh,lasi,0.637232944694575
melipatgandakan,èu,0.6373202515883838
Siapakah,cee,0.6373406461627461
tarbantin,padètu,0.6374528279881818
pekuburan,jꞌajꞌi,0.6377901297426357
Abram,Abram,0.638236100892084
seperlima,pala,0.6392900597354849
layak,mola-mola,0.6394332767485723
sepotong,ngangaꞌa-nginu,0.6395714092541235
Esek,Esek,0.6395714092541235
kerjakan,teme,0.6395714092541235
barangku,cebꞌe,0.6395714092541235
nantinya,pabꞌali,0.6395714092541235
mengalami,carui,0.6395714092541235
terbuktilah,bukti,0.6395714092541235
menenangkan,ra.,0.6395714092541235
ibumu,mu,0.6396372885019997
menumpahkan,pasuti,0.6408024883773259
Ishak,Isak,0.6408313251381251
darat,rai-dedha,0.6424020019460929
Sebentar,Hak,0.6427817737407544
tumpukan,hadhu,0.6428087711421929
jubahnya,eele,0.6436179334326579
Akulah,Jaꞌa,0.6439147097016445
menahan,mesa,0.6444049152952985
Tongkat,Èèna,0.6449825608459645
Alon-Bakut,karasa,0.6452670608829449
Hupim,Mupim,0.6452760946850338
negeriku,jaꞌa,0.6456498177262362
Put,Put,0.6460954698327628
naik,caꞌe,0.6462615377073176
Debora,Padètu,0.6463649478259397
Sumur,tule,0.646488415321745
keinginannya,maraho,0.6465330245614033
umur,147,0.6465330245614033
memelana,sègꞌi,0.6465330245614033
kuasa,Carui,0.6465330245614033
diselamatkan,Rèhu,0.6465330245614033
berdatangan,Manganga,0.6465330245614033
karung-karungnya,karo-karo,0.6465330245614033
keluarganya,Èci-èci,0.6467567636925391
Zoar,Soar,0.6471863527914281
sepasang,pasa,0.6472225962419915
miliki,mèdha-panyau,0.6475780190019489
berkatalah,na,0.6485754088678332
Kalian,Miu,0.6495678391876262
keledai,keledꞌei,0.6497809323842535
Yoktan,Yoktan,0.6504804729528323
terbit,rea,0.6504811234336305
pergumulan,paꞌuji,0.650701673915669
cucu,ana-èpu,0.6509320630847122
Henokh,Henok,0.6524948712300574
diambil,nèti,0.6530301364532148
bergumul,segi.,0.6534684667181327
keheranan,malaa,0.6535083295104053
meratap,jꞌèli,0.6536429660933764
Hoba,Hoba,0.6536436197366693
menghitungnya.,iga,0.6536436197366693
kerajaanku,ele-hoꞌa,0.6536436197366693
melayang,Ben-Oni,0.6536436197366693
dimimpikannya,pamadhaꞌu,0.6536436197366693
aspal,dama,0.6539816408590041
berwarna-warni,saraga,0.6555543928793442
musuh-musuhmu,èu,0.6564931627451956
dimampukan.,paꞌuji,0.6565397754144807
menamakannya,mea,0.6566934236980758
Ur-Kasdim,Kasdim,0.6567157516540546
bertemu,paraga,0.656837255306852
Nebayot,Nebayot,0.6582279362284982
jangan-jangan,mage,0.6588845167319117
kota-kotanya,paie,0.6600392341808055
kekeliruan,sala,0.6603231120808777
lehermu,adhe-aai,0.6608720686468794
menemuiku,babège,0.6608866079923218
ke-601,601,0.6609064348879635
suku,Sange,0.6609064348879635
Salem,Salem,0.6609064348879635
Dotan.,Dotan.,0.6609064348879635
Dotan,Dotan,0.6609064348879635
melucuti,rèbhi,0.6609070957947288
Kanaan,Kanaꞌan,0.6620878684868329
Guni,Guni,0.6621573913629111
jubah,kodho,0.6623474578074624
Kenas,Kenas,0.6628689304293183
Bela,Bela,0.6634943106511445
harpa,patabuli,0.6644756802958054
pakaian,mèdha-papake,0.6647375352958895
beruntungnya.,mèngi,0.6666760721384561
meneguhkan,Jaꞌa,0.6669381273252779
nyanyian,sodꞌa,0.6670888723756024
menambatkan,Èèna,0.6673003730692344
Yiswi,Yiswi,0.6674645491538399
jatuh,manahu,0.6675219535734218
duduk,madhèdi,0.6681771139134823
memberontak,labꞌa,0.6682299019905831
diletakkannya,lalaka,0.6682492809387343
ter,dama,0.6683014064155146
luarnya,lame,0.6683154408924108
lapisilah,kama-kama,0.6683268023514781
belahan-belahan,pale,0.6683268023514781
Bedad,Bedad,0.6683268023514781
kemiskinan,beꞌa.,0.6683268023514781
hidungnya,sahènga,0.6685534035442073
kurban,korban,0.6687673748669273
asalku,ètu-èsu,0.6689305740158813
tepung,tarigu,0.669451873953003
keledai-keledai,keledꞌei,0.6704159086562363
taman,oka,0.6705124554982888
kuda,jara,0.6723568853781423
Dedan,Dedan,0.6725465167565866
hendaklah,bècu,0.672994581925886
Gad,Gad,0.6733345300194276
otoritasnya,tasamia,0.6734429456059813
keduanya,dua,0.673610653778238
pedagang,dꞌaga,0.6740034832880664
Yaelam,Yalam,0.674099198578318
perunggu,tuku,0.6741423423076117
Elon,Elon,0.6751975258694362
penjaga,haga,0.6753629695292949
disediakan,parluu,0.675444693392802
meminumnya,naꞌa-ninu,0.6757081681974725
mustahil,Abhu,0.6757243853881147
pandai,dꞌèlu-mèu,0.6758494059634582
menempa,tuka,0.6758933376026086
Suara,pahuni,0.6759102351472671
Naama,Naꞌama,0.6759102351472671
Hazezon-Tamar,Haseson-Tamar,0.6759102351472671
sekembalinya,Sawe,0.6759102351472671
tanduknya,pakai,0.6759102351472671
Menyediakan,parluu.,0.6759102351472671
pilihan,Roro,0.6759102351472671
ulang,jadi,0.6759102351472671
Sudah,Hea,0.6759102351472671
Nenek,Ledhe-ledhe,0.6759102351472671
diletakkan,bubhu,0.6759102351472671
peti,kopa,0.6759102351472671
memeluknya,liku,0.6781668024414128
Benyamin,Benyamin,0.6782034244375296
lengan,èu,0.6785141127481142
suamiku,jaꞌa,0.6792663230325816
berpikir,pangee,0.6796638100851827
Yemuel,Yemuel,0.6803587815690274
jiwa,dhèu,0.6808093281969059
dariku,jaꞌa,0.6808678803168359
berasap,poka-poka,0.6813235333277056
hampir,oe,0.6824588819261176
Isakhar,Isaskar,0.6825762749493194
berbagai,sèku,0.682671159645871
berkuda,seli,0.6828452629888135
Lea,Lea,0.6832134157938324
kedudukanku,Seꞌe,0.6832926731469021
pinggangnya,susa,0.6833282052897335
menyerukan,pasanèdꞌe,0.6834436975152456
hartamu,kakaja,0.6834942742201767
masuklah,parisa,0.6835585257017258
pesisirnya,too,0.6835653613211609
menyala-nyala,heo,0.6835933880755195
digantung,Ibrani,0.6835933880755195
segigih,bhelu-katubꞌa,0.6836056928672477
bersembunyi,pahuni,0.683661750832408
obor,badhu,0.683661750832408
menanam,sèle,0.683661750832408
tamariska,tamareska,0.683661750832408
bagi-Nya.,korban.,0.683661750832408
unta-untamu.,kahèi.,0.683661750832408
Biarkan,Patabuli,0.683661750832408
kabung,taga,0.683661750832408
kapal-kapal,Kapa-kapa,0.683661750832408
Ruben,Ruben,0.6846585720112579
Arki,Arki,0.6853134185728831
terkecuali,reo,0.6854628331837328
malaikat-Nya,sorga,0.6861328576253966
Yezer,Yeser,0.6861575588528905
merebut,kèti,0.6862193158122087
kesukaan,dadꞌèi,0.6862598039462299
hukum-hukum-Ku,atora,0.6870391510195084
menerobos,paseti,0.6872473554236417
ujung,tihe,0.6874033782812472
menyadari,neꞌa,0.6876990252934603
Malam,mèda,0.6877423516968212
Kuperintahkan,kai,0.6878297005220196
abu,ngaa-ngaa,0.6897362505810423
undur,tèka,0.6898755913766061
Mahatinggi,Dedha,0.6902351102062361
Kain,Kaen,0.690253056552403
bersaudara,Jiꞌi,0.6904201180057092
Ribka,Ribka,0.6908455478173301
memintamu,lamu,0.6910134436839712
pialaku,moo,0.6912995824762995
meminumkannya,panginu,0.6915588684328065
terbunuh,parama,0.6915657840560688
berembus,gꞌoro,0.6915865313407983
Ambillah,Mèri,0.6915865313407983
remaslah,saku,0.6915865313407983
dadih,susu,0.6915865313407983
mahal,mèdha-mèdha,0.6915865313407983
Sitna,palabꞌa,0.6915865313407983
ujungnya,suu,0.6915865313407983
gandumnya.,èèna.,0.6915865313407983
Habel,Habel,0.6920777321336972
Ezer,Eser,0.6929454490431776
merempah-rempahi,ngiꞌu,0.6930909828679934
Naftali,Naftali,0.6936831353804966
Mata,ne,0.6952095278028091
Damsyik,Damsik,0.6955252245861788
tertawa,mari,0.6985126431635788
rendah,pahae,0.6986928826754123
Asyur,Asyur,0.6988088753210596
diserang,oe,0.6994408841693086
sehasta,paconga,0.6996906291417821
Pasanglah,kadidhi,0.6996906291417821
Efron,Efron,0.6998746719778185
didapati,di,0.6999173656349524
Laut,ngara,0.6999572620618311
bermimpi,nii,0.7002828178745502
Selah,Sela,0.7013354329830522
Oholibama,Oholibama,0.7022042239197127
semacam,karehe,0.7023615352840858
Hemdan,Dison,0.7025533061587517
kebaikan,jaꞌa,0.7028301666993232
menjadikan,pajꞌajꞌi,0.7032266747180923
Nuh,Noh,0.7036965870700557
Melkisedek,Melkisedek,0.7049291342616646
Karang,Nèngu,0.7050595582153468
Ibrani,Ibrani,0.7059400218390236
menjauh,madhenge,0.7065643487301582
sore,nihia,0.7067643347375341
lima,lèmi,0.7073837315509592
Keduanya,dua,0.7074000015638894
membungkuk,pahaha,0.7074417393952356
meremehkan,pusi,0.707668156976723
aibku,makae,0.7077283113265896
mempermalukanku,pakarehe,0.7079321664339782
memerkosanya,pakarehe,0.7079342902336632
dilahap,pamango,0.7079753516132652
palungan,karabꞌa,0.707980307458072
seratus,puu-gꞌètu,0.707980307458072
pangkuanku,Jꞌunu,0.707980307458072
membuang,saku,0.707980307458072
lepaskanlah,mangingi,0.707980307458072
Matred,Matret,0.707980307458072
Mezahab,Mesahab,0.707980307458072
hidup.,beꞌa-beꞌa.,0.707980307458072
mengikutinya,kabibꞌa,0.7082486828485225
Ham,Ham,0.7084158492625358
semuanya,se,0.7085306219264511
penjara,bèdho,0.7095353214792436
Gosyen,Gosen,0.7103297358959504
Zilpa,Silpa,0.7112317165164632
tertekan,sangasa,0.711250208781491
berhenti,heka,0.7113177807609435
Asyer,Aser,0.7118009295445296
besi,bèsi,0.7123656115484813
menimpanya,jꞌajꞌèra,0.7128038511444467
leluhurku,kolongara,0.712896521668549
kendi,èru,0.7130234285437828
menjahatiku,paꞌèra,0.7133293812167841
dilahirkannya,èmu,0.7137032637612134
dibuatnya,èci,0.7143666021662294
membiarkannya,jꞌaga,0.7147031480861922
menara,manara,0.7147860584600789
imam,agama,0.7153645543514099
memilikinya,pusaka,0.715441102453976
menghancurkan,iie,0.7154690052010717
baru,heka,0.715769565296458
cawat,makae,0.7161447268324116
sebulan,hèru,0.7162457103580662
ara,paꞌabhe,0.7164004361412866
melayang-layang,Roh,0.7164161971242518
makanannya,oka-tedhe,0.7164520188296432
menyemat,lui,0.7164606163054539
ibuku,baka-leo,0.7164606163054539
mengeluh,lapor,0.7164606163054539
menyendiri,pasiar,0.7164606163054539
menggantung,poro,0.7164606163054539
santapan,aae-dhèu,0.7164606163054539
Kuberikan,mu,0.7166110888339405
membawaku,jaꞌa,0.7169028089081041
dinamakan,Madha,0.7169816725545051
indah,iia,0.7170526572537725
menolongmu,madhenge,0.7177463825354528
nanti,sèi,0.7198718996168485
dijaga,rahasia,0.7199647690818508
kesita,iia,0.7210592265961258
semenjak,sange,0.7213419372206137
makhluk,mamuri,0.7215764114502088
Gerar,Gerar,0.7217207411649893
Makanan,Sèna,0.7218542718533126
Keran,Keran,0.7221820680968509
warnanya,ngiꞌu,0.7225432494187052
warismu,Ènu,0.7243859127105318
tuntut,masi,0.7244272038843436
licin,aadha-aadha,0.7245279062643367
ditimbunnya,soli,0.7246365936016229
Hambamu,Ènu,0.7247083361755883
Rehobot,Rehobot,0.7248185002149419
berkulit,milu,0.724880837286416
umurnya,ladhe-leru,0.7249910275479312
Banjir,Èjꞌi,0.7251128362722056
Yabal,Yabal,0.7251389408041902
menuntut,raropa,0.7251389408041902
meluaskan,pataleo,0.7251389408041902
Gaza,Gasa,0.7251389408041902
Lasa,Lasa,0.7251389408041902
dicabik-cabik,hui-hahi,0.7251389408041902
penyeberangan,cabèka,0.7251389408041902
Yabok,Yabok,0.7251389408041902
180,180,0.7251389408041902
barang-barangmu,nedhe,0.7251389408041902
mengupas,caci,0.7260089038328285
untuk-Nya,kacèbꞌe,0.7265318184702676
Mimpi,Lii,0.7271089138106647
Enos,Enos,0.7277337687043826
sepersepuluhnya,pala,0.7285019329657647
Hawila,Hawila,0.7287605970621281
penglihatan,nii,0.7287868329158649
kematian,madha,0.7288961591400641
Tigris,Tigris,0.7293912476956634
setuju,sama,0.7295313042602211
Adapun,pea,0.729566322603259
Zeboim,Seboim,0.7313076835939004
keadaanmu,babeꞌa,0.7327277975652297
pilih,todhe,0.7328362493045001
Pildash,Haso,0.7328706934176478
mana,mia,0.7331169793443547
mabuk,na,0.7334931648380875
daftar,Aaꞌi-aaꞌi,0.7337712114340628
dihormati,pakabꞌua,0.7338034980776669
Dapatkanlah,Lamu,0.7338475276084242
diperkenankan,pusaka,0.7338724788485316
betinamu,madhenga,0.7339091733898299
Awas,tasamia,0.7339113751206526
menutupnya,nuꞌa,0.7339620167526522
Ezbon,Sifion,0.7340133958920738
rusuknya,pakateme,0.7340222041056736
ilah,oru,0.7340222041056736
Hamul,Hamul,0.7340222041056736
penolong,anga,0.7346522654144454
segera,na,0.7347301426820015
sepadan,pamèci,0.735064520962212
sihir,dꞌèlu-mèu,0.7350909837612941
susah,èu,0.7355130471065648
Yiswa,Yiswa,0.7355726260762963
bahu,kabela-kao,0.735630738609171
Syela,Sela,0.7356770848055932
300,tèlu,0.7357293197329324
dosa,bhabhelu,0.7359184264672783
beristirahatlah,rasa,0.7360464874144629
sepersepuluh,pala,0.7365007682284171
berkabung,beke,0.7385680758598703
memangsanya,raꞌe,0.738638243159971
keretanya,kareta,0.738638243159971
kepada-Mu,pala,0.7392042568097834
430,430,0.739704127824754
Ohad,Ohat,0.739792157853648
menjual,pahie,0.7404212485134776
Kaftorim,Pilistin,0.7404560491299658
kematianku,madhe,0.7405352821661145
Oh,nasa,0.7405382443131675
setelahnya,pana,0.7417922956507955
nyaring,roma,0.7417952628259125
mukamu,rèhu,0.7425849530262454
peternak,biasa,0.7426866941339167
dimilikinya,mèdha-panyau,0.742795877102706
barulah,bani,0.7430833947382187
840,840,0.7431168342433653
119,119,0.7431168342433653
bertitah,raga,0.7431168342433653
membajak,èjꞌi,0.7431168342433653
Ismael,Ismael,0.7432691888101947
Anaknya,Ana,0.7434349563216899
panen,puu-gꞌètu,0.7435933248330341
menamai,pangare,0.7440009256474654
dikabarkan,lolo,0.7447356170716546
Manahat,Manahat,0.7452235786908211
memperingatkan,pasanèdꞌe,0.7452258143649106
bengis,miu,0.7454814706617863
tunggalmu,korban,0.7455955380527304
memetik,puu,0.7457454178182908
sebidang,Rai,0.7458714594441195
milikku,jaꞌa,0.7462355335431833
kukuh,èu,0.7471278180395703
Gera,Beker,0.7477175345005548
830,830,0.7478588664700258
Yimna,Yimna,0.7480428623817467
Arpakhsad,Arpaksad,0.7483496228369193
34,èpa,0.7484371848650699
perintahku,paredha,0.7486011105577636
lama,nèbhu,0.7489650191201125
mengenalnya,tadhe,0.7489889863841985
mendesak,Lot,0.7491215691680188
Kiryat-Arba,Kiryat-Arba,0.7493500860936747
sejahtera,ama,0.7501853272325197
Malkiel,Malkiel,0.7507466757754717
menyiapkan,lalau,0.7509937120670435
905,lèmi,0.751546646894181
Heber,Heber,0.7519337930989225
tukang,nuka,0.7519555994951136
207,207,0.7520962283406064
mertuamu,leru,0.7522113078669018
Yakhin,Yakin,0.7523113586240759
dikenakannya,ua,0.7523956222149148
memilih,pili,0.7523963746109132
titah,moa,0.752406908233893
dikumpulkan,madhe,0.7524076606411775
209,209,0.7524272234946702
menempuh,pahagꞌe,0.752430985640193
tegakkan,Paꞌèra,0.752430985640193
Bus,Bus,0.752430985640193
Kemuel,Kemuel,0.752430985640193
sendirian,mesa-mesa,0.752430985640193
mencelupkan,cèbꞌu,0.752430985640193
mempersembahkan,roro,0.7529239893768851
Syefo,Sefo,0.752953353985077
Hamba,sabꞌa,0.7534376586789622
unta,onta,0.7535680146693817
dikuburkan,padhane,0.7547897842192806
tangga,langa,0.7548992366731034
gunung-gunung,kolo,0.7551166789634521
Mas,Mas,0.7568047385246482
Allahku,jaꞌa,0.7573702828688406
menjualnya,pahie,0.7573808861270234
Jual,pasilu,0.7580438844218378
hujan,èjꞌi,0.7580833037287208
Set,Set,0.7583456459343954
perapian,sèbꞌu,0.7590110067839666
karenamu,lula,0.759385291463904
10,canguru,0.7607161399270549
bodoh,kèna,0.7608424292880097
istananya,rupa-rupa,0.7609930910040263
bertunas,muri,0.7615747118764359
Reuma,piara,0.7616089835095763
kegagahanku,tatea,0.7616234542177343
jendela,jendela,0.7618298821435479
Esyban,Hemdan,0.7618481662801281
berbulu,rèu,0.7619037832262604
kepergian,Padhai,0.7619350219217615
182,182,0.761971595680577
Ararat,Ararat,0.761971595680577
Erekh,Akad,0.761971595680577
Gaham,Teba,0.761971595680577
Maakha,Maaka,0.761971595680577
pincang,gedꞌa,0.761971595680577
Kezib,Kesib,0.761971595680577
tandan-tandannya,hela,0.761971595680577
Sebagaimana,Lèke,0.761971595680577
istri-istrimu,iiki-ana,0.761971595680577
kaucari,tenge,0.762158301592059
Terpujilah,Koa-kio,0.7623176093241698
Korah,Kora,0.7624495016789427
kelima,lèmi,0.762705727755077
bukanlah,beꞌa,0.7634504919311634
Yebusi,Yebusi,0.7640821266329403
menyesal,manyasa,0.7641218599365821
gunung,ledhe,0.7648244106984934
penyakit,èmu,0.7669988323315025
dikirimkan,paꞌadhu,0.7674975436361331
seseorang,dhèu,0.7676080712402132
ditetapkan,ator,0.7676748560475082
Bagi,Ana,0.7676817651523035
Hadar,Hadar,0.7682654250564893
menurunkan,papuru,0.7685297538246503
Amalek,Amalek,0.76958797865763
Rehobot-Ir,Rehobot-Ir,0.7699921184238312
alirannya,sabhoka,0.7702963253875287
mencukur,rae,0.7703371521746745
arti,sama,0.7706176059375544
dataran,mera,0.7716393510220566
Milik,Badha-manu,0.7716740755741492
terang.,saraa.,0.7717458446003856
Kali,Tatao,0.7717458446003856
350,350,0.7717481598413922
Yiska,Yiska,0.7717481598413922
perkataan-Ku,Jaꞌa.,0.7717481598413922
kaubawa,mèti,0.7722839389581715
sepuluh,canguru,0.7727536303647766
dibawa,rèti,0.7728417293001821
Efrat,Efrat,0.7730071351280448
ratus,ngasu,0.7730991284506191
Miza,Syama,0.773266909165042
belikan,hèli,0.7734896421068856
Sabta,Sabta,0.7738633278418635
Aram,Aram,0.77429139261116
Us,Us,0.7746817338307606
merebahkan,na,0.7769494411784426
Eber,Eber,0.7773457864528978
895,lèmi,0.7776840054272984
isinya,isi,0.777901009535478
Kembalilah,lèpa,0.7780169254214179
percaya,sèmi,0.7782340224272345
rahimnya,dua,0.7783297510991857
kepada-Ku,Jaꞌa,0.7793749708107204
ditutup,dhènu,0.7794568094791103
gagak,lakaa,0.7798333780520784
menghadap,paraga,0.7799605012529602
dilakukan-Nya,sasabꞌa-laꞌa,0.780357602201716
pikiran,Dꞌara,0.7811617846148301
Makhir,leru,0.7815352692035815
mempersiapkan,caꞌe,0.7816298406926148
jumlah,dhasi,0.7816767398900182
merabaku,gꞌagꞌe,0.7816884651290557
maksud,seli-kolane,0.7816939369674629
sekuat,nèbhu,0.7817025356480622
Mesa,Mesa,0.7817674196511699
menghitung,salae,0.7817674196511699
firman-Nya,Na,0.782112255113867
amarah,bhelu-katubꞌa,0.7831484575542834
zaitun,rèu,0.7837336880084375
mendengarkan,lii,0.7844652527612382
beli,hèli,0.78622521068898
tanganku,jaꞌa,0.7867254089691706
Nimrod,Nimrod,0.7874172446208785
membelikanmu,ku,0.7890173251597248
damar,hèu,0.7897948901128787
Emas,Ètu,0.7899852536192771
menunggangbalikkan,pakèpu-ladhu,0.7905518761560271
Mamre,Mamre,0.7908183370344278
Peres,Peres,0.7911972297554295
bedolah,mèngi,0.7912130538582651
Semak,Masi,0.7913404494150035
olahlah,pabeꞌa-beꞌa,0.791410090438712
membidiknya,musu,0.7918636983667938
memperhitungkan,tadhe,0.7919500162141531
Pison,Pison,0.7920395116223805
krisopras,kaleꞌe,0.7920395116223805
Efa,Efa,0.7920395116223805
Efer,Efer,0.7920395116223805
Abida,Abida,0.7920395116223805
Eldaa,Eldaa,0.7920395116223805
175,175,0.7920395116223805
137,137,0.7920395116223805
mimpinya,nii,0.7925529195521159
Berapa,Ama,0.7931007628775967
terhadap-Ku,dadꞌèi,0.7956379764873854
Hebron,Hebron,0.7960048501524285
Seir,Seir,0.7965056947022724
mengenali,tadhe,0.7965630451768833
pantas,sèmi,0.7971622858731187
bergerak,aaꞌi-aaꞌi,0.7978337791768326
mendesaknya,noꞌo,0.7995229833234944
Adulam,Hira,0.7998460558650161
Adam,Adam,0.8007375808584729
kemuliaanku,miu,0.8008825274778817
Arwadi,Arwadi,0.8009377902788223
tenda-tenda,kahèi,0.8011708970911897
Seiring,Ana-èpu,0.8017760095196912
garam,masi,0.8020013402358491
tiang,agarii,0.8025212055224837
terbagi,Loko,0.8025733710962054
cabang,kacanga,0.8025733710962054
Semari,Semari,0.8025733710962054
Hamati,Hamati,0.8025733710962054
205,205,0.8025733710962054
Peleg,Pelek,0.8029193547732745
Teman,Teman,0.8046732375956779
umatnya,èu,0.8047231288830228
menceritakan,lolo,0.8049629721102959
Yafet,Yafet,0.80535588990483
pasir,salae,0.806494662130373
moyangku,jaꞌa,0.8075155234366101
seekor,ciꞌu,0.8077077350034573
bungsumu,miu,0.8094340331852609
tuan,jꞌajꞌi,0.8094647922629407
berbaring,èu,0.8102333389685304
sepatah,koasa,0.8110285678700601
kutuk,dhoo,0.8110829086045016
kemari,neꞌe,0.8110869640291831
Sinear,Sinear,0.8114463551535046
betinanya,pidhu-pidhu,0.8115015353817615
Pohon,raꞌe,0.8116143419350534
pasang,Mèti,0.8119187543870465
Er,Er,0.812542547496309
kejauhan,kajꞌèu,0.8127619636039747
lembut,noꞌo,0.8128123564078789
mengamatinya,nèdhi,0.8129180288827739
menyeberangkan,bèka,0.8131920284248371
haid,hèru,0.8132676588002385
belerang,nasu,0.8133140163779686
kayu,kadhèna,0.8133603765981559
Letush,Letus,0.8133782707232756
Leum,Leum,0.8133782707232756
Gilead,Gilead,0.8148452997633056
Terkutuklah,dhoo,0.8151737485971049
wabah,èmu,0.8153840905571891
Syobal,Sobal,0.8159550592363022
tunjukkanlah,jaꞌa,0.8160089140474011
Refaim,Refaim,0.8161884557573554
persembahannya,korban,0.8162398772498282
Seba,Seba,0.816612984122158
Tulang,Nèti,0.8172967753165629
Onan,Onan,0.8177783049137697
menguduskannya,lodꞌo,0.81896658149253
Ular,mege,0.8193081617715507
Zohar,Sohar,0.8193196321661081
kuburnya,roꞌa,0.8197261155031967
Galed,Galeed,0.8206988874159029
Zerah,Sera,0.8207940940087188
