verse,source_text,target_text,pred_target_text
GEN 2:22,"Tulang rusuk, yang telah TUHAN Allah ambil dari manusia itu, dibuat-Nya menjadi seorang perempuan dan dibawa-Nya kepada manusia itu.","Nèti rui ne, Na pajꞌajꞌi bhèni ca dhèu. Hèia Na pangèdꞌu bhèni ne mi dhèu èèna.","Nèti uru jꞌara èèna, Ama Lamatua pajꞌajꞌi dhèu rai-haha èci, nuka sèmi dhèu bhèni."
GEN 2:23,"Kemudian, manusia itu berkata, “Inilah tulang dari tulang-tulangku, dan daging dari dagingku; dia akan disebut perempuan karena dia diambil dari laki-laki.”","Ropa ladhe nèdhi bhèni ne, ka dhèu na peka, aku nèngu na, “Waaa! Neꞌe ne ku! Sèmi neꞌe ku, heka pamèci dènge jaꞌa kèna! Rui na, sama èci èèna ka dènge rui jaꞌa. Aa isi na, sama kahèi dènge isi jaꞌa. Lula nèngu ne, jꞌajꞌi nèti dhèu mone, nèti èèna ka jaꞌa pangare ne, ‘dhèu bhèni’.”","Hèia dhèu rai-haha ne pangee, na, Neꞌe ne, rui nèti kolo jaꞌa, aa ngiꞌu nèti ngiꞌu jaꞌa kahèi. Nèti èèna ka, jaꞌa paroa ne, Ina, lula nèngu mai nèti dhèu mone."
GEN 2:24,"Karena itu, laki-laki akan meninggalkan ayahnya dan ibunya, lalu bersatu dengan istrinya sehingga mereka akan menjadi satu daging.","Nèti èèna ka, dhèu mone hudꞌi tèke eele ku ina-ama na, ho laꞌe mamuri dꞌara èci dènge dhèu èmu-kamali na, lula dua ra, jꞌajꞌi le èci.","Nèti èèna ka, dhèu mone hudꞌi tèke eele ku ina-ama na, ho laꞌe mamuri dꞌara èci dènge dhèu èmu-kamali na, te dua ra jꞌajꞌi le èci."
GEN 2:25,"Manusia dan istrinya itu, keduanya telanjang, tetapi mereka tidak merasa malu.","Lodꞌo èèna, dua ra dhu dènge boe mèdha-papake, te ngaa ra makae boe.","Ka dhèu mone dènge dhèu èmu na, dènge boe mèdha-papake. Te ngaa raꞌa boe makae."
GEN 3:1,"Ular adalah yang paling licik dari segala binatang di padang yang telah dijadikan oleh TUHAN Allah. Dia berkata kepada perempuan itu, “Apakah Allah benar-benar berfirman, ‘Kamu tidak boleh makan dari pohon mana pun di taman ini?’”","Nèti badha aaꞌi-aaꞌi dhu Ama LAMATUA pajꞌajꞌi ètu rai-haha ne, mege ka dhu mèu risi kapodꞌe-kabèli. Ca lodꞌo, mege karèi bhèni na, aku nèngu na, “Tareꞌa, do? Ama Lamatua kai miu baku miꞌa hua aajꞌu aaꞌi-aaꞌi ètu dꞌara oka neꞌe.”","Ètu dꞌara padꞌa sodꞌa dhu Ama Lamatua tao, mege naga ne, dhu mèu risi nèti badha aaꞌi-aaꞌi ètu rai-haha. Ka na karèi bhèni ne, aku nèngu na, Tasamia! Ama Lamatua peka le, na, èu bisa boe muꞌa nèti ajꞌu aaꞌi-aaꞌi ètu dꞌara oka ne. Te ngaa tasamia?"
GEN 3:2-3,"Perempuan itu berkata kepada ular, “Kami boleh makan buah dari pohon-pohon di dalam taman, tetapi dari buah pohon yang ada di tengah taman, Allah telah berfirman, ‘Kamu tidak boleh memakannya, kamu juga tidak boleh menyentuhnya, nanti kamu akan mati.’”","Ka bhèni na bꞌala, “Aadꞌo! Jiꞌi bisa ngaꞌa! Dhodhoka ajꞌu ca kapua ètu talora oka ne, Ama Lamatua kai, baku ngaꞌa hua na. Na peka na, jiꞌi baku ngaꞌa, aa baku gꞌagꞌe hua èèna kahèi, te aadꞌo na, jiꞌi madhe!”","Hèia bhèni ne dhaa, peka na, Bisa boe! Èdhi bisa taꞌa nèti ajꞌu dhu ètu dꞌara oka ne. Te ngaa Ama Lamatua peka le, na, Miu bisa boe miꞌa nèti ajꞌu èèna. Baku miꞌa! Te ladhe miu neo muꞌa, tatu miu madhe. "
GEN 3:4,"Namun, ular itu berkata kepada perempuan itu, “Kamu sama sekali tidak akan mati,","Te ngaa mege na dhaa, aku nèngu na, “Waa! Sèmi boe èèna! Miu se madhe boe!","Te ngaa mege ne dhaa, peka na, Ladhe sèmi èèna, miu madhe boe!"
GEN 3:5,"sebab Allah tahu bahwa pada hari kamu memakannya, matamu akan terbuka dan kamu akan menjadi seperti Allah, tahu yang baik dan yang jahat!”","Ama Lamatua mema kai tareꞌa sèmi èèna, lula dhu neꞌa le, ladhe miꞌe hua aajꞌu èèna, miu jꞌajꞌi dꞌèlu-mèu sèmi Nèngu. Ho èèna na meꞌa mia dhu beꞌa, aa mia dhu karehe.”","Te Ama Lamatua neꞌa, na, bèli-camèdꞌa lodꞌo miu miꞌa sisi èèna, èèna na musi madha miu bhoke eele, ka miu jꞌajꞌi sama sèmi Nèngu kahèi, dhu neꞌa mèu jꞌara-jꞌara dhu beꞌa dènge dhu karehe."
GEN 3:6,"Ketika perempuan itu melihat bahwa pohon itu baik sebagai makanan dan itu menarik bagi mata, dan pohon itu diinginkan untuk membuat seseorang bijaksana, dia pun memetik buahnya dan memakannya. Lalu, dia juga memberikannya kepada suaminya yang bersamanya, dan suaminya pun memakannya.","Aa bhèni ne ladhe na ajꞌu ne beꞌa titu kèna, dènge hua na ele boe kee. Na ngee, “Ladhe jaꞌa kuꞌa hua ajꞌu neꞌe, jaꞌa dꞌèlu-mèu.” Hèia puu nare ka hua ajꞌu èèna, ka naꞌe. Naꞌe nare, nèti hia dhèu èmu na, ka naꞌa kahèi.","Hèia bhèni ne ladhe nèdhi, na, ajꞌu ne beꞌa titu kèna. Ajꞌu ne beꞌa titu kèna hia dhèu bisa raꞌa. Ajꞌu ne beꞌa titu kèna hia dhèu dꞌèlu-mèu, sèna ka dhèu bisa reꞌa jꞌara-jꞌara dhu beꞌa. Nèti èèna ka, na nare hua na, ka naꞌe. Èle ka na hia ajꞌu ne mi dhèu èmu na, ka dhèu èmu na naꞌe."
GEN 3:7,"Lalu, mata mereka berdua terbuka sehingga mereka tahu bahwa mereka telanjang. Kemudian, mereka menyemat daun-daun ara dan membuat cawat.","Raꞌa rare ka, heka reꞌa na rèngu dhu pake boe mèdha dhu hutu ua rèngu. Nèti èèna ka, ra lui rèu ajꞌu ho paꞌabhe era makae rèngu.","Hèia dua ra ladhe rèdhi dènge ka, ka ra heka reꞌa, na, rèngu dènge boe mèdha-papake. Ka ra pakihu rèu hua, ho tao èi nasu."
GEN 3:8,"Ketika mereka mendengar suara TUHAN Allah yang berjalan di taman pada suatu hari yang sejuk, manusia dan istrinya itu menyembunyikan diri mereka dari hadapan TUHAN Allah di antara pohon-pohon di dalam taman.","Dꞌai lodꞌo nihia, dua ra tadèngi lii core haga Ama LAMATUA ètu dꞌara oka èèna. Ka dua ra rai lasi luꞌu asa ca bèka ajꞌu, sèna ka LAMATUA baku nèdhi si.","Ca tèka, lèke dènge lodꞌo pacuhi, hèia dhèu dua se tadèngi lii Ama Lamatua dhu kako re dꞌara oka ne. Nèti èèna ka, rèngu madhaꞌu titu kèna. Ka dua ra madhaꞌu titu kèna, toke ra rai eele nèti Lamatua ètu talora aae ajꞌu sèra."
GEN 3:9,"Namun, TUHAN Allah memanggil manusia itu dan berkata kepadanya, “Di manakah kamu?”","Te ngaa Ama LAMATUA paroa mi dhèu mone èèna, aku Nèngu na, “Adam! Èu ètu mia?”","Te ngaa Ama Lamatua paroa dhèu èèna, ka Na karèi, peka na, Èu ètu mia?"
GEN 3:10,"Dia menjawab, “Aku mendengar suara-Mu di taman dan aku takut karena aku telanjang, jadi aku bersembunyi.”","Hèia mone na dhaa, “Jaꞌa tadèngi lii Lamatua ètu neꞌe. Te ngaa jaꞌa makae, lula jaꞌa pake boe mèdha ètu ua. Nèti èèna ka, jaꞌa rai pahuni iisi.”","Hèia dhèu ne dhaa, aku nèngu na, Jaꞌa tadèngi lii Èu ètu dꞌara oka. Nèti èèna ka, jaꞌa madhaꞌu, lula jaꞌa dènge boe mèdha-papake, ka jaꞌa pahuni."
GEN 3:11,"Kemudian, TUHAN berkata, “Siapa yang memberitahukanmu kalau kamu telanjang? Apakah kamu makan dari pohon yang kepadamu telah Kuperintahkan jangan kamu memakannya?”","Ka Lamatua peka na, “Cee ka dhu peka, na èu dhu pake boe mèdha-papake? De tasamia? Tatu èu muꞌa le hua ajꞌu dhu Jaꞌa kai na, sina ma?”","Hèia Lamatua karèi, aku Nèngu na, Cee ka dhu peka na, èu dènge boe mèdha-papake ètu ua èu? Tasamia ka èu bisa muꞌa nèti ajꞌu dhu Jaꞌa kai èu, peka na, Miu baku muꞌa? "
GEN 3:12,"Manusia itu berkata, “Perempuan yang Engkau berikan untuk bersamaku itu, dialah yang telah memberikannya kepadaku dari pohon itu, maka aku pun memakannya.”","Ka na bꞌala, peka na, “Bhèni dhu Èu hia ho paꞌanga dènge jaꞌa èèna, ka dhu hia jaꞌa kuꞌa!”","Hèia dhèu ne dhaa, aku nèngu na, Ina, ee! Bhèni dhu Ama hia mai sèna ka paꞌèci dènge jaꞌa, nèngu ka dhu hia jaꞌa hua nèti ajꞌu èèna. Ka jaꞌa kuꞌa."
GEN 3:13,"Lalu, TUHAN Allah berkata kepada perempuan itu, “Apa yang telah kaulakukan?” Perempuan itu menjawab, “Ular itu menipuku, maka aku makan.”","Hèia Ama LAMATUA peka dènge bhèni na, aku Nèngu na, “Nga tao ka, èu adꞌu madha jꞌara èèna?” Ka bhèni ne dhaa, peka na, “Te mege ne ka dhu agꞌo jaꞌa! Nèti èèna ka, jaꞌa kuꞌa.”","Ka Lamatua karèi bhèni ne, aku Nèngu na, Èu tao tasamia? Hèia bhèni ne dhaa, aku nèngu na, Jaꞌa kuꞌa, lula hèu mèngi èèna kapodꞌe-kabèli jaꞌa, ka jaꞌa kuꞌa."
GEN 3:14,"Kemudian, TUHAN Allah berkata kepada ular itu, “Karena kamu telah melakukan hal ini, terkutuklah kamu di antara segala hewan ternak, dan di antara segala binatang liar di padang. Dengan perutmu, kamu akan berjalan, dan kamu akan makan debu tanah seumur hidupmu.","Èle èèna ka, Ama LAMATUA dhoo mege èèna, aku Nèngu na, “Jaꞌa huku èu, lula tatao èu. Nèti badha aaꞌi-aaꞌi, dhoka èu di dhu abhu huku sèmi neꞌe. Mulai nèti deo neꞌe toke èu madhe, èu dhoka rodꞌo dènge kakara, aa muꞌa ètu rai di.","Hèia Lamatua peka dènge mege ne, aku Nèngu na, Lula èu adꞌu-ue bhabhelu-katubꞌa sèmi neꞌe, nèti èèna ka Lamatua huku èu! Èu hudꞌi jꞌajꞌi ku dhèu dhu dhoo-dhoo, nèti badha aaꞌi-aaꞌi ètu dꞌara padꞌa sodꞌa. Èèna na èu jꞌajꞌi mi dhèu dhu dhoo-dhoo, nèti dhoka dꞌara kabake èu di. Èèna na èu muꞌa ahu rai toke dꞌai èle rai-haha ne."
GEN 3:15,"Aku akan mengadakan permusuhan antara kamu dengan perempuan ini, dan di antara keturunanmu dan keturunannya. Keturunannya akan meremukkan kepalamu, dan kamu akan meremukkan tumitnya.”","Jaꞌa tao sèna ka, èu loe boe pamusu dènge bhèni ne. Aa ana-èpu miu dua mi sèmi èèna kahèi. Ana-èpu èu, èèna na kadhi hui tèdhu dhèu. Te ngaa ca dhèu nèti ana-èpu bhèni ne, èèna na dhedhe palaho kètu èu.”","Èèna na Jaꞌa tao musu èci dènge èu, dènge bhèni ne. Jaꞌa tao musu èci dènge èu, dènge ana-èpu na. Bèli-camèdꞌa rèngu jꞌèli-jꞌèli kètu èu, aa èu jꞌèli karasa nèngu kahèi."
GEN 3:16,"Kepada perempuan itu, Allah berfirman, “Aku akan sangat melipatgandakan susah payahmu ketika mengandung; dalam kesakitan kamu akan melahirkan anak-anak; tetapi kamu tetap akan berahi kepada suamimu, dan dia akan berkuasa atasmu.”","Èle èèna ka, Ama Lamatua peka dènge bhèni ne, “Èèna na, Jaꞌa pasusa tabha èu, ropa èu dènge babia; lodꞌo mora iisi, èu asa tabha jꞌèra. Masi ka sèmi èèna, dꞌara èu dꞌèi taruu dhèu èmu èu, aa nèngu ka dhu ator èu.”","Ka Ama Lamatua peka dènge dhèu bhèni ne, aku Nèngu na, Èèna na, èu kabake pèdꞌa, lula èu kabake pèdꞌa. Te ngaa èèna na, Jaꞌa bꞌae hari jꞌajꞌèra èu, toke dꞌai dua hari. Èèna na èu kabake pèdꞌa, lula èu kabake pèdꞌa nara iisi. Te ngaa èu hudꞌi piara taruu dènge dhèu èmu èu, sèna ka nèngu jꞌajꞌi lamatua èu."
GEN 3:17,"Lalu, kepada manusia itu, Dia berfirman, “Karena kamu mendengarkan suara istrimu, dan telah makan dari pohon yang kepadamu telah Kuperintahkan, ‘Jangan kamu memakannya,’ terkutuklah tanah karena kamu! Dengan susah payah kamu akan makan dari hasilnya selama hari-hari hidupmu.","Ka Ama Lamatua peka dènge mone ne, “Èu madhutu boe lii paredha Jaꞌa, te ngaa èu nanene dhoka lii dhèu èmu èu di, ka èu muꞌa hua ajꞌu dhu Jaꞌa kai èèna. Nèti èèna ka, èu abhu huku kahèi. Aa rai lèke huku kahèi. Nèti deo neꞌe, toke dꞌai èu madhe, hudꞌi èu kabèli rai, heka èu abhu ngangaꞌa kèna. Dènge sabꞌa bia sèmi neꞌe ka, èu heka mamuri kèna.","Hèia Ama Lamatua peka dènge dhèu rai-haha ne, aku Nèngu na, Lula èu nanene lii dhèu èmu èu, hèia muꞌa nèti ajꞌu dhu Jaꞌa kai èu, peka na, Baku muꞌa! Lula èu adꞌu-ue jꞌajꞌèra, nèti èèna ka Lamatua huku èu. Bèli-camèdꞌa èu abhu pala ètu rai-haha ne. Èèna na èu abhu pala, lula èu sabꞌa bia toke èu madhe."
GEN 3:18,"Semak duri dan rumput liarlah yang akan ditumbuhkan bagimu, dan kamu akan memakan tumbuh-tumbuhan di padang.","Masi ka èu sèle rupa-rupa hini èèna ka, te ngaa dhu muri mai dhodhoka dhudhu-sete di.",Dhèu sèra hia miu jꞌuꞌu padhudhu dènge jꞌuꞌu dhu muri ètu dꞌara padꞌa sodꞌa. Hèia miu miꞌa ngangaꞌa-nganginu dhu muri ètu dꞌara padꞌa sodꞌa.
GEN 3:19,"Dengan keringat di wajahmu, kamu akan makan roti, sampai kamu kembali kepada tanah yang darinya kamu diambil. Sebab, kamu adalah debu, dan kamu akan kembali kepada debu.","Hudꞌi èu èi kabhèsu haa ku, heka rai hia èu ngangaꞌa kèna. Èu hudꞌi sabꞌa bia sèmi èèna ku, toke dꞌai lodꞌo èu madhe. Èu ne, Jaꞌa pajꞌajꞌi nèti rai. De ladhe èu madhe, èu jꞌajꞌi hari rai.”","Èu hudꞌi miꞌa ku ngangaꞌa toke dꞌai dꞌai èi kabhèsu èu. Te èu nuka sèmi ahu rai, dhu ra tao èu jꞌajꞌi nèti. Te èu nuka sèmi ahu rai. Èèna na, èu lèpa hari asa ahu rai."
GEN 3:20,Manusia itu menyebut istrinya Hawa karena dia adalah ibu dari semua yang hidup.,"Èle èèna ka, Adam pangare dhèu èmu na ‘Hawa’ (dhu sasoa na ‘dhu mamuri’), te nèngu ka jꞌajꞌi ina nèti dhèu dhu mamuri aaꞌi-aaꞌi.","Hèia Adam pangare dhèu èmu na, Hawa, lula nèngu ka ina nèti dhèu aaꞌi-aaꞌi dhu mamuri ètu rai-haha ne."
GEN 3:21,"TUHAN Allah membuat pakaian dari kulit untuk manusia dan istrinya itu, lalu mengenakannya kepada mereka.","Hèia Ama LAMATUA tao mèdha-papake nèti kaꞌuri badha, ka papake dua ra.","Èle èèna ka, Lamatua tao mèdha-papake nèti kaꞌuri badha hia dhèu dua sèra. Ka Na papake si."
GEN 3:22,"Setelah itu, TUHAN Allah berfirman, “Lihatlah, manusia itu menjadi seperti salah satu dari Kita, tahu tentang yang baik dan yang jahat. Sekarang, jangan sampai dia mengulurkan tangannya dan mengambil juga dari pohon kehidupan, lalu memakannya dan hidup selama-lamanya.”","Ka Ama LAMATUA peka, “Limuri ne, dhèu reꞌa le, mia dhu beꞌa dènge mia dhu karehe, sèmi Èdhi kahèi. De mage dhoka, rèngu raꞌa hua ajꞌu dhu èci hari na, dhu hia mamuri taa-taa.”","Hèia Ama Lamatua padhai lii, peka na, Sèmi neꞌe! Dhèu ne jꞌajꞌi le ca dhèu nèti èdhi, dhu neꞌa le ngaa dhu beꞌa dènge ngaa dhu karehe. De èu baku tao sèmi èèna. Hudꞌi laa nèngu nare ajꞌu dhu nèti mamuri, ho na naꞌa, sèna ka na mamuri taruu dènge Ama Lamatua."
GEN 3:23,"Karena itu, TUHAN Allah menyuruhnya keluar dari taman Eden untuk mengolah tanah yang dari itu dia diambil.","Èle èèna ka, Na babèga eele si nèti dꞌara oka Eden èèna, ho lasi asa era leo, sèna ka ra mamuri dènge sabꞌe oka-tedhe. Lula dhèu jꞌajꞌi nèti rai, de mamuri kahèi nèti rai.","Ka Ama Lamatua pua ne kalua nèti dꞌara oka èèna, ho laꞌe sabꞌa ètu dꞌara rai dhu uru èèna dhèu dedꞌe nèngu ho jꞌajꞌi lamatua oka."
GEN 3:24,"Setelah Allah menghalau manusia itu keluar, di sebelah timur taman Eden ditempatkan-Nyalah kerub-kerub dengan pedang api yang menyambar-nyambar untuk menjaga jalan menuju pohon kehidupan.","Babège nare si, ka Lamatua paredha ana pajuu Na nèti sorga, dhu dènge èla, ho lasi jꞌaga oka èèna re ca bèka dhimu. Rèngu dènge samala dhu heo haꞌa-haꞌa, dhu seru laꞌe-mai. Lamatua pua si bèdho eele jꞌara laꞌe sa dꞌara, te Nèngu dꞌèi boe dhèu puu rare hua ajꞌu dhu hia ra mamuri taa-taa èèna.","Èle èèna ka, Ama Lamatua babège eele dhèu rai-haha nèti dꞌara oka Na ètu rai-haha ne, dhu ra pangare na Eden. Hèia Na tao ana pajuu Na èci, ngara na Kerub, ho madhenge jꞌara hia dhèu mamuri dhu lèke. Dhèu seꞌe ka dhu rèdhi samala ra dhu heo loꞌa-loꞌa, ho jꞌaga paie jꞌara dhu rèngu neo rèdhi nèti ajꞌu dhu hia dhèu mamuri."
GEN 4:1,"Adam bersetubuh dengan Hawa, istrinya, lalu Hawa mengandung dan melahirkan Kain. Dia berkata, “Aku telah mendapatkan seorang laki-laki dari TUHAN!”","Hèia Adam jꞌunu dènge dhèu èmu na, Hawa. Ka bhèni ne dènge babia. Hèia nara iisi ana mone ca dhèu. Ka na peka, aku nèngu na, “Jaꞌa abhu le ana mone ca dhèu, lula Ama LAMATUA soru nare le jaꞌa.” Ka na pangare ana ne, Kaen (dhu sasoa na ‘abhu’).","Hèia Adam laꞌe jꞌunu paꞌèci dènge Hawa, dhèu èmu na. Ka Hawa dènge babia nara iisi Kaen. Ka na peka, Lamatua hia le jaꞌa dhèu mone èci."
GEN 4:2,"Kemudian, Hawa melahirkan adiknya, yaitu Habel. Habel menggembalakan domba, sedangkan Kain menggarap tanah.","Hèia Hawa nara iisi hari ana mone èci. Ka na pangare ne Habel. Dua ra kapai ka, Habel jꞌajꞌi dhèu madhenge badha. Aa aꞌa na Kaen, sabꞌa oka-tedhe.","Ka Hawa nara iisi ari na, Habel. Habel ladhe-leru dhèu madhenga badha. Aa Kaen ladhe-leru oka-tedhe."
GEN 4:3,"Pada suatu waktu, Kain membawa kepada TUHAN suatu persembahan hasil dari tanah itu,","Ca lodꞌo, Kaen nèti isi rai na cahagꞌe, ka hia LAMATUA.","Caen mai nèti oka na, ho nèti mèdha persembahan asa Ama Lamatua."
GEN 4:4,"Habel juga membawa yang sulung dari kawanan dombanya beserta lemak-lemaknya. TUHAN memperhatikan Habel dan persembahannya,","Habel nèti ana-ana uuru kahibꞌi-kalèbho na. Na roro kahibꞌi-kalèbho se, ka nèti sisi dhu beꞌa hia Lamatua. Dꞌara Ama Lamatua karejꞌe ropa ladhe nèdhi korban nèti Habel ne.","Hèbꞌel nèti kahibꞌi-kalèbho na, dènge kahibꞌi-kalèbho na dhu uru tèka mai. Ka Lamatua ladhe nèdhi Habel, dènge mèdha na dhu na hia Lamatua."
GEN 4:5,"tetapi terhadap Kain dan persembahannya, Dia tidak memperhatikannya. Lalu, Kain menjadi sangat marah dan wajahnya muram.","Te ngaa Na dꞌèi boe korban unu Kaen. Hèia Kaen nasa bia, ka rèhu na mare boe.","Te ngaa Lamatua pusi-pahae boe dènge Kaen dènge mèdha persembahan na. Nèti èèna ka, nasa dènge ne, ka nasa titu kèna."
GEN 4:6,"TUHAN berkata kepada Kain, “Mengapa kamu marah? Mengapa mukamu muram?","Ka LAMATUA lii dènge Kaen, aku Nèngu na, “Kaen! Nga tao ka èu nasa sèmi èèna, ka rèhu èu mare boe?","Hèia Lamatua peka dènge Kaen, aku Nèngu na, Nga tao ka dꞌara èu pana-magꞌoro? Nga tao ka musi madha èu pana-magꞌoro?"
GEN 4:7,"Jika kamu berbuat baik, bukankah kamu akan diterima? Namun, jika kamu tidak berbuat baik, dosa sudah mengintip di pintu, keinginannya adalah untukmu, tetapi kamu harus berkuasa atasnya.”","Ladhe tatao èu beꞌa, na Jaꞌa sèmi èu dènge hua iia. De mu pangee uuru ku! Ladhe èu tao bhelu, na bhabhelu èèna naꞌe hari èu, sama sèmi meo neo pacèli maraho. De sèmi èu neo tao bhabhelu, beꞌa risi core eele ka!”","Te ngaa ladhe èu tao dhu lèke, tatu Ama Lamatua sèmi nare èu dènge beꞌa. Te ngaa ladhe èu adꞌu-ue bhabhelu, sasala èèna nuka sèmi dhu patigi ètu madha èu. Nèti èèna ka, èu hudꞌi bori paꞌèra ngiꞌu èu, ho labꞌa bhabhelu-katubꞌa."
GEN 4:8,"Kain berbicara dengan Habel, saudaranya. Lalu, terjadilah, ketika mereka berada di padang, Kain bangkit untuk menyerang Habel, saudaranya itu, dan membunuhnya.","Ca tèka, Kaen gale Habel, na peka na, “Mai lati ngadꞌo oka, we.” Ropa dua ra dꞌai dꞌara oka, Kaen kalabhe pamadhe ari na.","Hèia Kaen laꞌe paraga dènge Habel, ari na. Ka dua ra dhuli ètu dꞌara padꞌa sodꞌa. Kabèdhi laa, Kaen laꞌe pamadhe Habel, ari na."
GEN 4:9,"Lalu, TUHAN bertanya kepada Kain, “Di mana Habel, adikmu?” Kain menjawab, “Aku tidak tahu. Apakah aku penjaga adikku?”","Ka LAMATUA karèi Kaen, aku Nèngu na, “Kaen! Ari mu ka mia?” Hèia Kaen dhaa, aku nèngu na, “Jaꞌa keꞌa boe na ètu mia! Èu ngee na, jaꞌa dhèu kèpe haga na, do?”","Hèia Lamatua karèi Kaen, aku Nèngu na, Aꞌa, Habel, ètu mia? Ka Kain dhaa, aku nèngu na, Keꞌa boe. Jaꞌa ne dhèu madhenga, do?"
GEN 4:10,"TUHAN berkata, “Apa yang sudah kamu lakukan? Suara darah adikmu itu menjerit kepada-Ku dari dalam tanah.","Ka Lamatua bꞌala, “Nga tao ka èu bhelu sèmi èèna? Baku pangee na, èu pahuni more le raa ari èu ètu dꞌara rai, te Jaꞌa dhu kèdhi aaꞌi-aaꞌi le!","Hèia Lamatua peka, na, Èu tao sèmi ngaa? Ra tangi nèti dꞌara rai, peka na, Angalai èu ne, madhe le!"
GEN 4:11,"Sekarang, kamu terkutuk dari tanah yang telah membuka mulutnya untuk menerima darah adikmu dari tanganmu.","De lii dhoo lèke le mi dedha èu. Lodꞌo èu pamadhe ari èu, rai sakidꞌo nare raa na. De limuri ne, rai bisa heka nèti mamuri mi èu.","De limuri ne, èu abhu huku nèti Ama Lamatua, lula èu bhoke le hèbꞌa na, ho sèmi nare raa ari mu."
GEN 4:12,"Jika kamu menggarap tanah itu, ia tidak akan lagi memberikan hasilnya untukmu. Kamu akan mengembara dan menggelandang di bumi.”","De ladhe èu sabꞌa oka-tedhe, rai ne hia heka èu ngaa-ngaa. Nèti deo neꞌe, èu luꞌu sa haa-sa dhimu, sèmi dhèu dhu dènge boe era paleo-paluꞌu.”","Ladhe miu sabꞌa ètu rai ne, na, hua-hela na guna boe mi miu. De miu hudꞌi kako palème palème toke lutu-sela ètu rai-haha ne."
GEN 4:13,"Kemudian, Kain berkata kepada TUHAN, “Hukumanku itu lebih berat daripada yang sanggup kutanggung.","Te ngaa Kaen bꞌala LAMATUA, aku nèngu na, “Haii! Ama Lamatua, ee! Lamatua dhoo jaꞌa bia titu kèna, de jaꞌa pasae mèke boe nga.","Ropa tadèngi nare, hèia Kaen pangee dènge Lamatua, aku nèngu na, Jaꞌa abhu hahuku dhu bia risi nèti hahuku jaꞌa ne."
GEN 4:14,"Lihat! Hari ini Engkau telah menggiring aku dari tanah ini. Lalu, aku akan tersembunyi dari hadapan-Mu, dan aku akan menjadi buronan dan pengembara di bumi, dan akan terjadi, siapa saja yang bertemu denganku akan membunuhku.”","Lula Lamatua bège eele jaꞌa nèti era neꞌe, jaꞌa kajꞌèu nèti Ama Lamatua. Jaꞌa kako lole-laa asa mia-mia. De ladhe paraga dènge dhèu, èèna na ra pamadhe jaꞌa.”","Lula Lamatua ka dhu babège eele jaꞌa nèti rai-haha ne, nèti èèna ka Jaꞌa rai eele nèti katanga madha Lamatua. De limuri ne, jaꞌa jꞌajꞌi nuka sèmi dhèu dhu dènge boe kabodho, aa jꞌajꞌi dhèu dhu kako palème rai-haha. Ladhe cee ka dhu paraga dènge jaꞌa, nèngu ka dhu pamadhe jaꞌa."
