verse,source_text,target_text,pred_target_text
MAT 3:3,"Sebab, dialah yang diucapkan Nabi Yesaya ketika berkata, “Ada suara berseru-seru: ‘Persiapkan jalan di padang belantara bagi TUHAN! Ratakan jalan di padang gurun bagi Allah kita!.’”","Uru èèna, ca dhèu nèti lii padhai Ama Lamatua, ngara na Yesaya, suri le lula-nèti Yohanis ne, aku nèngu na, “Bèli-camèdꞌa abhu dhèu paꞌoo-parodha ètu dꞌara mamoo, peka na, ‘Dhèu aaꞌi-aaꞌi paꞌèra sèna ka tao pabeꞌa jꞌara, ho sèmi mamai Ama Lamatua! Tao pamola jꞌara hia Ne!’ ”","Uru èèna, ca dhèu nèti lii padhai Ama Lamatua, ngara na Yesaya, suri tèke le lula-nèti Yohanis ne, peka na, Bèli-camèdꞌa abhu dhèu paꞌoo-parodha ètu dꞌara mamoo, peka na, Dhèu aaꞌi-aaꞌi paꞌèra sèna ka tao pabeꞌa jꞌara, sèna ka sèmi mamai Lamatua! Tao pabeꞌa jꞌara, sèna ka sèmi mamai Na! "
MAT 3:4,"Dan, Yohanes sendiri mengenakan pakaiannya dari bulu unta dan sabuk kulit di sekeliling pinggangnya. Makanannya adalah belalang-belalang dan madu hutan.","Jꞌara mamuri Yohanis ne, ca ropa dènge dhèu rèti lii padhai Ama Lamatua uru sèra. Mèdha-papake na tao nèti rèu badha onta. Dhari hake na nèti kaꞌuri badha. Ngangaꞌa na, kabara dènge dhua nasu oni.","Mèdha-papake Yohanis ne tao nèti rèu badha onta. Dꞌara hake na nèti kaꞌuri badha. Ngangaꞌa na, kabara dènge dhua nasu oni."
MAT 3:5,"Kemudian, orang-orang Yerusalem datang kepadanya, dan seluruh Yudea, dan seluruh wilayah di sekitar Yordan.","Lodꞌo èèna, dhèu ae mai neo paraga dènge Yohanis. Rèngu mai nèti kota Yerusalem, nèti kabarai propensi Yudea aaꞌi-aaꞌi, dènge nèti rae-rae dhu dètu loko Yarden.","Lodꞌo èèna, dhèu ae mai neo paraga dènge Yohanis. Rèngu mai nèti kota Yerusalem, nèti kabarai propensi Yudea aaꞌi-aaꞌi, dènge nèti rae-rae dhu dètu loko Yarden."
MAT 3:6,"Lalu, mereka dibaptiskan olehnya di Sungai Yordan, sambil mengakui dosa-dosa mereka.","Ra bhoka dꞌara ra, aa mangaku sasala-sasigo aaꞌi-aaꞌi, èle ka Yohanis sarani si ètu dꞌara loko Yarden.","Ra bhoka dꞌara ra, aa mangaku sasala-sasigo rèngu aaꞌi-aaꞌi ra, ka Yohanis sarani si ètu dꞌara loko Yarden."
MAT 3:7,"Namun, ketika Yohanes melihat banyak orang Farisi dan Saduki datang pada baptisannya, dia berkata kepada mereka, “Kamu, keturunan ular beludak, siapa yang memperingatkan kamu untuk lari dari murka yang akan datang?","Lodꞌo èèna, dhèu ae nèti partei agama Parisi dènge dhèu partei agama Saduki, lasi asa era èèna kahèi, manèngi Yohanis sarani si. Te ngaa ropa Yohanis ladhe nèdhi si, hèia na jèke si, peka na, “Heeh! Miu se cakaraa mege dhu kapodꞌe-kabèli. Bèli-camèdꞌa Ama Lamatua huku mi, lula tatao miu dhu bhelu-katubꞌa sèra. Mage mi pangee na, miu bisa rai nèti hahuku Na.","Lodꞌo èèna, dhèu ae nèti partei agama Parisi dènge dhèu partei agama Saduki, lasi asa era èèna kahèi, manèngi Yohanis sarani si. Te ngaa ropa Yohanis ladhe nèdhi si, hèia na jèke si, peka na, Heh! Miu se ca ropa dènge mege dhu kapodꞌe-kabèli! Mage mi pangee na, miu bisa rai pakajꞌèu nèti hahuku Ama Lamatua, lodꞌo Na neo huku miu?"
MAT 3:8,"Karena itu, hasilkanlah buah-buah yang sesuai dengan pertobatan,","De beꞌa risi miu lèpa sa Ama Lamatua, aa tèke eele sasala miu sèra. Èle na, tao jꞌara-jꞌara dhu beꞌa, sèmi ajꞌu dhu hua beꞌa.","De miu hudꞌi ae eele ku nèti sasala miu sèra, ho lèpa asa Ama Lamatua. Dènge jꞌara sèmi èèna, miu hudꞌi tao ku jꞌara-jꞌara dhu beꞌa, aa tao jꞌara-jꞌara dhu beꞌa."
MAT 3:9,"dan jangan berpikir untuk berkata kepada dirimu sendiri, ‘Kami mempunyai Abraham, bapak leluhur kami,’ karena aku mengatakan kepadamu bahwa dari batu-batu ini, Allah sanggup membangkitkan anak-anak untuk Abraham!","Mage mi pangee na, miu se abhu mamuri, lula jꞌajꞌi ana-èpu Abraham. Mi sanèdꞌe lii jaꞌa, ee! Te Ama Lamatua bisa tao hadhu se jꞌajꞌi ana-èpu Abraham kahèi.","Mage mi pangee na, miu se abhu mamuri, lula jꞌajꞌajꞌi ana-èpu Abraham. Mi sanèdꞌe, ee! Te Ama Lamatua bisa tao hadhu se jꞌajꞌi ana-èpu Abraham kahèi."
MAT 3:10,"Bahkan, sekarang, kapak diletakkan di akar pohon-pohon, dan setiap pohon yang tidak menghasilkan buah yang baik ditebang dan dilemparkan ke dalam api.","Baku pamudꞌe! Te abhu dhu kèpe mema kataka, paꞌèra patue aaꞌi-aaꞌi ajꞌu dhu hua beꞌa boe, sèna ka core asa dꞌara ai.","Sanèdꞌe paie! Ajꞌu dhu hua beꞌa boe, ra patue eele, sèna ka core asa dꞌara ai. Te dhèu tema patue eele ajꞌu dhu hua na karehe."
MAT 3:11,"Aku sesungguhnya membaptis kamu dengan air untuk pertobatan, tetapi Dia yang datang sesudah aku adalah lebih berkuasa daripada aku, yang membawa sandal-Nya pun aku tidak layak. Dia akan membaptis kamu dengan Roh Kudus dan dengan api.","Limuri ne, jaꞌa sarani miu pake èi, ho jꞌajꞌi mi tadha dhu peka na, miu se tèke eele sasala-sasala miu. Te ngaa pe abhu ca Dhèu dhu kapai risi nèti jaꞌa, bèli-camèdꞌa mai. Masi ka jꞌajꞌi ana pua-paleha Na, jaꞌa nia boe sa hèi. Èèna na, Nèngu papènu dꞌara miu dènge Roh Ama Lamatua dhu Mola-Mèci. Nèngu tao miu jꞌajꞌi mola-mèci kahèi, sama sèmi dhèu pake ai ho bhubhu maruru.","Jaꞌa sarani miu pake èi, ho jꞌajꞌi mi tadha, na, miu tèke eele sasala-sasigo miu. Te ngaa bèli-camèdꞌa abhu ca Dhèu dhu kapai risi nèti jaꞌa, bèli-camèdꞌa mai. Masi ka jꞌajꞌi ana pua-paleha Na, jaꞌa nia boe sa hèi. Èèna na, Nèngu papènu dꞌara miu dènge Roh Ama Lamatua dhu Mola-Mèci. Aa Na tao miu jꞌajꞌi dhèu mola-mèci kahèi, sama sèmi dhèu pake ai ho tunu maruru."
MAT 3:12,"Alat penampi ada di tangan-Nya, dan Dia akan membersihkan tempat pengirikan-Nya, dan akan mengumpulkan gandum ke dalam lumbung. Namun, Dia akan membakar sekamnya dengan api yang tidak dapat dipadamkan.”","Te Nèngu dhu nèdꞌu kokotai dènge laludhu ètu dꞌara, ho neo tatai eele èto na. Èle èèna, Na bhori laludhu asa dꞌara soka. Te ngaa èto sèra, Na dutu asa dꞌara ai dhu heo robhe-robhe dhu madhe boe.”","Nèngu dhu nèdꞌu kokotai dènge laludhu ètu adhe-aai Na. Èle èèna ka, Na pamèu eele èto na, ho oru eele èto dènge laludhu. Te ngaa èto sèra, Na core asa dꞌara ai dhu heo robhe-robhe dhu madhe boe."
MAT 3:13,"Kemudian, Yesus datang dari Galilea ke Yordan kepada Yohanes untuk dibaptis olehnya.","Lodꞌo èèna, Yesus puru mai nèti Galilea, laꞌe asa loko Yarden. Na mai sèna ka manèngi Yohanis sarani Ne.","Lodꞌo èèna, Yesus puru mai nèti Galilea, laꞌe asa loko Yarden. Na mai sèna ka manèngi Yohanis sarani Ne."
MAT 3:14,"Namun, Yohanes berusaha mencegah-Nya dan berkata, “Akulah yang perlu dibaptis oleh-Mu, tetapi justru Engkau yang datang kepadaku?”","Te ngaa Yohanis noꞌo boe. Na pabꞌala peka na, “Tasamia ka jaꞌa sarani Èu? Sale ne, sina ma? Hudꞌi Èu ku dhu sarani jaꞌa. Te èèna ka dhu jaꞌa parluu!”","Te ngaa Yohanis noꞌo boe. Na pabꞌala, aku nèngu na, Jaꞌa parluu Ama ku sarani jaꞌa. Te ngaa tasamia ka Ama mai sarani jaꞌa?"
MAT 3:15,"Lalu, Yesus menjawab dan berkata kepadanya, “Biarkanlah hal itu terjadi sekarang pada kita untuk menggenapi seluruh kebenaran.” Dan, Yohanes pun membiarkan Dia.","Te ngaa Yesus dhaa, aku Nèngu na, “Pangee ia ka. Te ngaa doe neꞌe, hudꞌi laa èu di dhu sarani Jaꞌa. Dènge jꞌara sèmi neꞌe, èdhi tao madhutu dadꞌèi Ama Lamatua.” Ropa tadèngi nare, ka Yohanis bꞌala, aku nèngu na, “Sadꞌi aku Èu” Hèia Yohanis sarani Yesus.","Te ngaa Yesus dhaa, aku Nèngu na, Sèmi neꞌe. Hudꞌi laa sèmi neꞌe ku. Te èèna ka dhu lèke, ladhe èdhi tao madhutu dadꞌèi Ama Lamatua. Hèia Yohanis dꞌèi boe nanene Yesus."
MAT 3:16,"Setelah dibaptis, Yesus langsung keluar dari air, dan lihat, surga terbuka dan Dia melihat Roh Allah turun seperti burung merpati datang ke atas-Nya.","Ropa sarani èle, ka Yesus kalua nèti dꞌara loko. Cagꞌagꞌa laa, liru bhoke eele. Hèia ladhe nèdhi Roh Ama Lamatua puru mai, nuka sèmi koro jꞌaha dhu mai tèka mi Nèngu.","Ropa sarani èle, ka Yesus kalua nèti dꞌara èi. Cagꞌagꞌa laa, liru bhoke eele. Hèia ladhe nèdhi Roh Ama Lamatua puru mai, nuka sèmi koro jꞌaha dhu mai puru mai asa Nèngu."
MAT 3:17,"Dan, dengarlah suara dari surga yang berkata, “Inilah Anak-Ku yang Kukasihi, kepada-Nyalah Aku berkenan.”","Hèia ra tadèngi lii Ama Lamatua nèti dedha-liru, peka na, “Nèngu ne, Ana pasue Jaꞌa. Nèngu pakarejꞌe taruu dꞌara Jaꞌa.”","Hèia ra tadèngi lii Ama Lamatua nèti dedha-liru, peka na, Neꞌe ne, Ana pasue Jaꞌa. Nèngu pakarejꞌe taruu dꞌara Jaꞌa."
MAT 4:1,"Kemudian, Yesus dipimpin oleh Roh ke padang belantara untuk dicobai oleh Iblis.","Èle ka, Roh Ama Lamatua nèti Yesus asa dꞌara mamoo, sèna ka dhèu aae nidhu sèku Ne.","Èle èèna ka, Roh Ama Lamatua nèti Yesus asa dꞌara mamoo, sèna ka dhèu aae nidhu sèku Ne."
MAT 4:2,"Dan, Dia berpuasa empat puluh hari dan empat puluh malam, sesudah itu Ia menjadi lapar.","Ètu era neꞌe, Yesus naꞌa-ninu boe èpa nguru lodꞌo mèu-mèda. Hèia Na manganga titu kèna.","Ètu era neꞌe, Yesus naꞌa-ninu boe èpa nguru lodꞌo mèu-mèda. Hèia Na manganga titu kèna."
MAT 4:3,"Lalu, datanglah si pencoba itu dan berkata kepada Yesus, “Jika Engkau adalah Anak Allah, perintahkanlah supaya batu-batu ini menjadi roti.”","Ropa Na manganga sèmi èèna, hèia dhèu aae nidhu mai sèku Ne, peka na, “Èu ne tareꞌa-reꞌa Ana Ama Lamatua, do? Ladhe tareꞌa, na, paredha hadhu se, ho jꞌajꞌi ngangaꞌa.”","Hèia dhèu aae nidhu mai sèku Ne, peka na, Èu ne tareꞌa-reꞌa Ana Ama Lamatua, do? Ladhe tareꞌa, na, paredha hadhu se, ho jꞌajꞌi roti."
MAT 4:4,"Namun, Dia menjawab dan berkata, “Ada tertulis, ‘Manusia bukan hidup dari roti saja, tetapi oleh setiap firman yang keluar melalui mulut Allah.’”","Te ngaa Yesus dhaa, na, “Dhu suri ètu dꞌara Sasuri Mola-Mèci Ama Lamatua, peka na: ‘Dhèu rai-haha mamuri mesa boe nèti ngangaꞌa di. Te ngaa rèngu hudꞌi nanene ku Lii Holo-Nori Ama Lamatua, aa tao madhutu dadꞌèi Na kahèi.’ ”","Te ngaa Yesus dhaa, peka na, Dhu suri tèke le ètu dꞌara Sasuri Ama Lamatua, peka na: Dhèu rai-haha mamuri dhoka nèti ngangaꞌa di. Te ngaa rèngu hudꞌi nanene ku Lii Holo-Nori Ama Lamatua aaꞌi-aaꞌi dhu kalua nèti dꞌara hèbꞌa Na. "
MAT 4:5,"Kemudian, Iblis membawa-Nya ke kota suci dan menempatkan-Nya di puncak Bait Allah,","Ka dhèu aae nidhu nèti Yesus asa kota Yerusalem, kota Lamatua dhu mola-mèci èèna. Èle ka, na nèti Yesus asa era dhu dedha risi ètu Èmu Kapua Manèngi-Mangajꞌi.","Hèia dhèu aae nidhu nèti Yesus asa kota Yerusalem, kota Lamatua dhu mola-mèci èèna. Dꞌai nèi, ka nèti Yesus asa era dhu dedha risi ètu Èmu Kapua Manèngi-Mangajꞌi."
MAT 4:6,"dan berkata kepada-Nya, “Jika Engkau Anak Allah, jatuhkanlah diri-Mu ke bawah karena ada tertulis: ‘Mengenai Engkau, Allah akan memerintahkan malaikat-malaikat-Nya dan mengangkat Engkau di atas tangan mereka supaya kaki-Mu jangan menyandung batu.’”","Hèia nidhu ne, peka, “Ladhe Èu ne tareꞌa-reꞌa Ana Ama Lamatua, Èu ridhu sèku asa haha nèi. Te dhu suri tèke ètu dꞌara Sasuri Mola-Mèci Ama Lamatua, na, ‘Pe Ama Lamatua pua ana pajuu nèti sorga, sèna ka jꞌaga Èu.’ Aa ètu dꞌara Sasuri Mola-Mèci Ama Lamatua, dhu suri kahèi, ‘Pe ra kanata ai ra, ho sibhe Èu, sèna ka ngiꞌu Èu pèdꞌa boe, aa haga Èu goi lèke boe hadhu sa hèi.’ ”","Ladhe Èu ne tareꞌa-reꞌa Ana Ama Lamatua, na, ridhu asa rai ne. Te dhu suri tèke le ètu dꞌara Sasuri Mola-Mèci, peka na, Pe Ama Lamatua paredha ana pajuu Na nèti sorga, ho ra ladhe-leru Èu, sèna ka haga Èu baku kadhunu lèke hadhu. "
MAT 4:7,"Yesus berkata kepadanya, “Sekali lagi, ada tertulis, ‘Kamu jangan mencobai Tuhan Allahmu.’”","Te ngaa Yesus bꞌala, aku Nèngu na, “Abhu kahèi dhu suri tèke ètu dꞌara Sasuri Mola-Mèci Ama Lamatua, dhu peka na, ‘Ama Lamatua èèna, Lamatua èu. De èu baku pua Ne pake koasa Na, sèna ka padꞌelo bukti, peka na, Nèngu èèna, tareꞌa-reꞌa Ama Lamatua.’ ”","Te ngaa Yesus bꞌala, aku Nèngu na, Abhu kahèi dhu suri tèke ètu dꞌara Sasuri Mola-Mèci Ama Lamatua, dhu peka na, Èu baku sèku Ama Lamatua. "
MAT 4:8,"Sekali lagi, Iblis membawa Yesus ke atas bukit yang sangat tinggi dan memperlihatkan kepada-Nya semua kerajaan dunia beserta kemegahannya,","Èle èèna ka, dhèu aae nidhu ne nèti hari Yesus asa kolo ledhe dhu dedha aae. Hèia na padꞌelo aaꞌi saraga dènge babeꞌa negara aaꞌi-aaꞌi ètu rai-haha ne.","Èle èèna ka, dhèu aae nidhu nèti hari Yesus asa kolo ledhe dhu dedha aae. Hèia na padꞌelo dènge Yesus paredha aaꞌi-aaꞌi ètu rai-haha ne, dènge dadedha kota ne."
MAT 4:9,"dan berkata kepada-Nya, “Semuanya ini akan kuberikan kepada-Mu, jika Engkau sujud dan menyembahku.”","Ropa na padꞌelo nare, hèia dhèu aae nidhu ne peka, aku nèngu na, “Sadꞌi Èu patitu kètu urutuu, sèna ka pahaha iisi mi jaꞌa, pe jaꞌa hia aaꞌi seꞌe se mi Èu.”","Hèia dhèu aae nidhu ne peka, aku nèngu na, Sadꞌi Èu patitu kètu urutuu, ho pahaha iisi mi jaꞌa, pe jaꞌa hia aaꞌi seꞌe se mi Èu."
MAT 4:10,"Kemudian, Yesus berkata kepadanya, “Enyahlah, Satan! Ada tertulis, ‘Kamu harus menyembah Tuhan Allahmu dan kepada-Nya saja kamu beribadah.’”","Te ngaa Yesus jèke ne, peka na, “He, nidhu! Pakajꞌèu nèti era neꞌe ne! Te Sasuri Mola-Mèci Ama Lamatua, suri na, ‘Èu hudꞌi pahaha iisi mi Ama Lamatua, aa èu ne hudꞌi sabꞌa ku dhoka hia Nèngu di.’ ”","Te ngaa Yesus jèke ne, peka na, He, nidhu! Pakajꞌèu nèti neꞌe ne! Te Sasuri Mola-Mèci Ama Lamatua, suri, peka na, Èu hudꞌi pahaha iisi mi Ama Lamatua, aa èu ne hudꞌi sabꞌa ku dhoka mi Nèngu di. "
MAT 4:11,"Setelah itu, Iblis meninggalkan Dia, dan lihat, malaikat-malaikat datang untuk melayani Dia.","Ropa dhèu aae nidhu tadèngi lii ne, hèia na tèke eele Yesus. Te ngaa ana pajuu Ama Lamatua nèti sorga mai uri Ne.","Ropa dhèu aae nidhu tadèngi lii neꞌe, hèia na tèke eele Yesus. Te ngaa ana pajuu Ama Lamatua nèti sorga mai lalau Ne."
MAT 4:12,"Lalu, ketika Yesus mendengar bahwa Yohanes telah ditangkap, Dia menyingkir ke Galilea.","Tèu èèna, dhèu aae Herodes pamaso Yohanis tuka sarani asa dꞌara èmu bèdho. Ropa Yesus tadèngi, hèia Na lèpa asa Galilea.","Ropa Yesus tadèngi dhèu pamaso Yohanis tuka sarani asa dꞌara bèdho, hèia Na lèpa asa Galilea."
MAT 4:13,"Dia meninggalkan Nazaret dan tiba di Kapernaum lalu tinggal di sana, di tepi danau, di perbatasan Zebulon dan Naftali,","Laꞌe asa rae Na Nasaret, èle ka laꞌe taruu pea ètu rae Kapernaum. Rae èèna ètu sebhe dano Galilea, ètu rai Sebulon dènge Naftali.","Èle èèna ka, ra tèke eele rae Nasaret, lasi pea ètu rae Kapernaum. Rae ne ètu sebhe dano Galilea, ètu rai Sebulon dènge Naftali."
MAT 4:14,supaya digenapi apa yang dikatakan melalui Nabi Yesaya:,"Dènge jꞌara ne, Na tao madhutu ngaa dhu dhèu nèti lii padhai Ama Lamatua, ngara na Yesaya, suri tèke, peka na,","Dènge jꞌara ne, Na tao madhutu ngaa dhu dhèu nèti lii padhai Ama Lamatua, ngara na Yesaya, suri tèke, peka na,"
MAT 4:15,"“Tanah Zebulon dan tanah Naftali, jalan dekat danau, di seberang Yordan, Galilea, wilayah orang-orang bukan Yahudi,",“Rai Sebulon dènge rai Naftali dhu padètu dènge dano Galilea ètu sebhe haa loko Yarden. Dhèu Yahudi boe pea ètu era sèra kahèi.,Rai Sebulon dènge rai Naftali dhu padètu dènge dano Galilea ètu sebhe loko Yarden. Dhèu Yahudi boe pea ètu era sèra kahèi.
MAT 4:16,"bangsa yang diam dalam kegelapan melihat Terang yang besar, dan bagi mereka yang diam di negeri dan dalam bayang-bayang kematian, Terang itu telah terbit.","Rèngu dhu mamuri ètu dꞌara maroga, te ngaa limuri ne, rèdhi le saraa. Aa saraa ne heo le palème mi dhèu aaꞌi-aaꞌi dhu tadhe mèka Ama Lamatua.”","Dhèu dhu mamuri ètu dꞌara maroga, limuri ne rèdhi le saraa. Aa saraa ne heo le, hia dhèu aaꞌi-aaꞌi dhu mamuri ètu rai-haha ne, nuka sèmi saraa dhu heo robhe-robhe."
MAT 4:17,"Sejak waktu itu, Yesus mulai berkhotbah dan berkata, “Bertobatlah karena Kerajaan Surga sudah dekat!”","Karèi nèti lodꞌo èèna, Yesus mulai ajꞌa-nori dhèu, peka na, “Miu hudꞌi soro kabodho aa tèke eele sasala-sasigo miu, ho mamuri ka dènge mola-mèci! Te limuri ne dhèu aaꞌi-aaꞌi bisa le jꞌajꞌi dhèu unu Ama Lamatua.”","Karèi nèti lodꞌo èèna, Yesus mulai ajꞌa-nori dhèu, peka na, Miu hudꞌi tèke eele ku sasala-sasigo miu aa tèke eele sasala-sasigo miu, ho lèpa asa Ama Lamatua. Te limuri ne dhèu aaꞌi-aaꞌi bisa le jꞌajꞌi dhèu unu Ama Lamatua."
MAT 4:18,"Ketika Yesus berjalan di tepi danau Galilea, Dia melihat dua bersaudara, yaitu Simon yang disebut Petrus, dan Andreas, saudaranya, sedang melempar jala di danau sebab mereka adalah penjala ikan.","Ca tèka, Yesus kako re sebhe dano Galilea. Na paraga dènge dhèu dua dhu paꞌaꞌari. Èci ngara na Simon, dhu tema paroa ne, Petrus. Aa ari na, Anderias. Dua ra dhu pèku iꞌa ètu dano Galilea, lula dua ra dhèu sabꞌa dhasi.","Ca tèka, Yesus kako re sebhe dano Galilea. Na paraga dènge dhèu dua dhu paꞌaꞌari. Èci ngara na Simon, dhu tema paroa ne, Petrus. Aa ari na, Anderias. Dua ra dhu pèku iꞌa ètu dano Galilea, lula dua ra dhèu sabꞌa dhasi."
MAT 4:19,"Dan, Dia berkata kepada mereka, “Marilah ikut Aku dan Aku akan menjadikanmu penjala manusia.”","Hèia Yesus paroa si, aku Nèngu na, “Mai ku madhutu Jaꞌa! Miu biasa tenge iꞌa, te ngaa limuri ne Jaꞌa neo ajꞌa miu ho jꞌajꞌi tuka tenge dhèu.”","Ka Yesus paroa si, aku Nèngu na, Mai ku madhutu Jaꞌa! Miu tema tenge iꞌa, te ngaa Jaꞌa neo ajꞌa miu ho jꞌajꞌi tuka tenge dhèu."
MAT 4:20,Mereka langsung meninggalkan jala-jalanya dan mengikut Dia.,"Ropa ra tadèngi rare, hèia dua ra tèke eele dènge ka pèku ra, lasi madhutu Yesus.","Ropa ra tadèngi rare, hèia dua ra tèke eele dènge ka pèku ra, lasi madhutu Ne."
MAT 4:21,"Dan, saat pergi dari sana, Dia melihat dua bersaudara yang lain, Yakobus anak Zebedeus dan Yohanes, saudaranya. Mereka berada dalam sebuah perahu bersama Zebedeus, ayah mereka, sedang memperbaiki jala-jalanya. Dan, Ia memanggil mereka.","Èle ka, Yesus kako hari ciki, hèia ladhe nèdhi ana Sabadeus, dhèu dua. Aꞌa, ngara na Yakobis, aa ari na, Yohanis. Dua ra dhu lalau paie pèku ètu dedha koha sama-sama dènge ama ra. Hèia Yesus paroa dua ra, sèna ka madhutu Ne.","Èle ka, Yesus kako hari ciki, hèia ladhe nèdhi ana Sabadeus, dhèu dua. Aꞌa ngara ra, Yakobis, aa ari na, Yohanis. Dua ra dhu lalau paie pèku ètu dedha koha sama-sama dènge ama ra. Ka Yesus paroa dua ra, sèna ka madhutu Ne."
MAT 4:22,"Dan, mereka langsung meninggalkan perahu dan ayah mereka, lalu mengikut Yesus.","Ropa ra tadèngi rare, hèia ra tèke eele ama dènge koha ra, lasi madhutu Ne.","Ropa ra tadèngi rare, hèia ra tèke eele ama dènge koha ra, lasi madhutu Ne."
MAT 4:23,"Yesus berkeliling ke seluruh daerah Galilea, mengajar di sinagoge-sinagoge mereka, memberitakan Injil Kerajaan, dan menyembuhkan segala macam penyakit, dan segala macam kesakitan di antara banyak orang.","Èle ka, Yesus si kako palème propensi Galilea, ho Na ajꞌa-nori dhèu ètu dꞌara èmu sabajꞌa dhèu Yahudi. Na ajꞌa Lii Lolo Beꞌa Ama Lamatua, aa Na peka jꞌara-jꞌara tasamia, sèna ka dhèu bisa madhutu paredha Ama Lamatua. Aa Na puri-paꞌèle kahèi dhèu nèti rupa-rupa papèdꞌa-tarègu.","Èle èèna ka, Yesus si kako palème propensi Galilea, ho Na ajꞌa-nori dhèu ètu dꞌara èmu-èmu sabajꞌa dhèu Yahudi. Na ajꞌa Lii Lolo Beꞌa Ama Lamatua, aa Na puri-paꞌèle dhèu nèti rupa-rupa papèdꞌa-tarègu."
MAT 4:24,"Dan, berita tentang Dia tersebar sampai ke seluruh Siria. Dan, mereka membawa kepada-Nya semua orang sakit yang menderita berbagai macam penyakit dan rasa sakit, dan yang kerasukan setan, yang sakit ayan, dan yang lumpuh, dan Dia menyembuhkan mereka.","Nèbhu boe ka, tatao Yesus ne dhèu lolo palème toke dꞌai propensi Siria aaꞌi-aaꞌi. Hèia dhèu rèti dhèu ra dhu lèke rupa-rupa papèdꞌa asa Yesus. Dhèu se rèti kahèi dhèu dhu nidhu tao, dhu hujꞌu kahibꞌi, dènge dhu karuku. Ka Na puri-paꞌèle aaꞌi si.","Hèia lii lolo lula-nèti Yesus pale-lème toke dꞌai propensi Siria aaꞌi-aaꞌi. Ka dhèu rèti dhèu ra dhu lèke rupa-rupa papèdꞌa asa Yesus. Dhèu se rèti kahèi dhèu dhu nidhu tao, dhu hujꞌu kahibꞌi-kalèbho, dènge dhu karuku. Ka Na puri-paꞌèle aaꞌi si."
MAT 4:25,"Kerumunan besar dari orang banyak pun mengikuti Dia dari Galilea, Dekapolis, Yerusalem, Yudea, dan dari seberang Yordan.","Lodꞌo èèna, dhèu ae-ae mai madhutu Ne. Dhèu se mai nèti propensi Galilea, aa nèti rai Canguru Kota, dhu ra peka na, Dekapolis. Dhèu cahagꞌe mai nèti kota Yerusalem, nèti propensi Yudea, aa nèti cabèka dhimu loko Yarden.","Lodꞌo èèna, dhèu ae-ae mai madhutu Ne. Dhèu se mai nèti propensi Galilea, aa nèti rai Canguru Kota, dhu ra peka na, Dekapolis. Dhèu se mai nèti kota Yerusalem, nèti propensi Yudea, aa nèti cabèka dhimu loko Yarden."
MAT 5:1,"Ketika melihat orang banyak itu, Yesus naik ke atas bukit. Dan, setelah Dia duduk, murid-murid-Nya datang kepada-Nya.","Ropa Yesus ladhe nèdhi dhèu ae-ae mai madhutu Ne, hèia Na caꞌe laꞌe asa ledhe iiki cue, ka Na madhèdi ètu èèna. Ana-ana madhutu dhu Na hagꞌe nare sèra, mai padètu sèna ka nanene Ne.","Ropa Yesus ladhe nèdhi dhèu ae-ae mai madhutu Ne, hèia Na caꞌe laꞌe asa ledhe iiki cue, ka Na madhèdi ètu èèna. Ana madhutu Na mai padètu-dètu ho nanene Ne."
